monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
56,4,22,0,22,2,39,0,22,18,1,0,1,9
197,16,59,2,54,6,349,3,159,766,949,158,3,3
44,14,38,9,31,3,296,5,86,373,345,109,1,1
24,9,21,3,19,2,123,1,67,208,167,76,0,4
10,6,10,1,8,2,54,0,34,152,109,36,2,1
9,6,11,4,8,1,168,1,29,162,91,49,0,1
12,6,14,1,12,2,100,0,22,87,89,51,0,1
6,5,6,1,6,2,34,0,15,47,59,42,1,0
5,5,9,1,5,2,75,0,20,54,63,42,2,0
3,2,3,0,3,2,86,0,11,95,64,41,2,0
5,3,6,0,4,1,53,0,9,41,51,34,2,3
6,6,3,0,6,2,43,0,15,53,85,48,0,1
9,4,12,3,8,3,64,0,34,123,58,27,0,4
0,0,3,1,0,0,25,0,4,6,49,33,0,1
6,4,9,4,4,2,66,0,13,25,49,19,0,2
8,5,5,1,6,2,43,0,12,71,37,21,0,1
11,4,12,2,10,1,84,1,17,57,25,27,0,0
6,4,7,1,5,2,22,1,16,21,31,24,0,0
1,1,0,0,1,1,5,0,1,5,32,15,0,1
2,2,6,0,2,1,19,0,5,8,28,12,1,1
8,4,9,1,8,2,33,0,15,55,34,13,1,0
8,7,7,1,8,2,32,1,21,71,32,15,0,0
2,2,1,0,2,2,10,0,7,18,29,8,0,0
1,1,2,0,1,1,7,0,2,3,32,17,1,0
1,1,1,0,1,1,22,0,6,49,28,10,0,0
2,2,1,0,2,1,19,0,4,23,18,11,0,1
0,0,0,0,0,0,0,0,1,1,29,15,0,0
1,1,1,1,1,1,46,1,7,148,17,16,0,0
3,2,3,0,3,1,31,0,54,275,18,11,0,2
0,0,1,0,0,0,0,0,1,4,20,19,0,1
12,2,12,2,12,2,11,0,22,49,26,16,0,1
9,2,10,1,9,2,6,0,18,31,37,15,0,0
8,5,12,1,8,2,31,0,12,10,22,8,0,0
7,2,7,0,7,2,10,1,10,10,32,9,1,8
8,3,9,0,8,2,8,0,10,3,29,5,0,1
