monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
52,2,2,1,1,1,2,0,2,1,1,0,0,0
14,3,1,0,1,1,0,0,1,0,0,0,0,0
111,4,2,0,2,1,0,0,2,0,1,0,0,1
95,5,4,0,4,2,0,0,7,3,2,0,2,1
164,6,29,1,27,1,13,0,68,111,646,17,2,0
89,6,16,1,16,1,21,0,39,75,29,0,1,0
3,3,1,0,1,1,0,0,1,0,29,0,0,0
22,2,2,0,2,1,0,0,5,5,12,2,0,0
5,3,1,0,1,1,0,0,2,2,7,1,0,0
11,2,0,0,0,0,0,0,0,0,11,0,0,0
63,3,0,0,0,0,0,0,1,1,7,0,0,0
76,5,0,0,0,0,0,0,0,0,8,1,0,0
35,3,0,0,0,0,0,0,0,0,8,0,2,0
43,2,0,0,0,0,0,0,1,4,6,0,0,2
177,5,18,0,18,1,0,0,18,0,3,0,2,1
106,4,26,2,23,1,10,0,62,66,8,0,0,1
97,4,24,1,24,1,4,2,62,61,9,2,0,0
73,4,10,1,9,2,2,1,27,40,6,1,1,0
63,4,15,0,15,1,2,3,29,22,11,0,1,0
89,1,26,0,25,1,0,4,47,50,22,0,0,0
62,4,15,0,15,1,4,2,24,19,43,0,0,1
19,2,7,0,6,1,2,3,10,57,20,1,1,0
38,1,9,1,9,1,0,0,22,38,11,1,0,0
44,2,13,0,13,1,16,3,30,79,14,1,0,0
18,3,8,0,8,2,6,2,14,30,22,1,0,0
78,2,24,0,22,2,6,9,52,63,39,3,0,0
35,3,12,0,12,1,2,5,28,20,22,2,0,1
37,4,9,0,10,1,8,3,20,33,31,4,0,0
8,1,4,1,3,1,2,4,5,2,28,1,0,1
9,4,3,0,2,1,10,5,6,16,25,4,0,0
2,2,1,1,1,1,2,5,4,26,23,4,0,0
0,0,0,0,0,0,0,4,3,6,14,1,0,0
0,0,0,0,0,0,0,2,1,13,18,3,0,0
2,1,1,0,1,1,0,1,4,3,37,0,0,0
1,1,1,0,0,0,0,1,3,8,15,1,0,0
