monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
67,6,5,1,4,2,18,0,9,25,336,13,2,0
98,7,9,0,8,2,30,0,15,31,153,12,0,0
61,3,0,0,0,0,0,0,0,0,35,3,1,5
110,5,5,0,3,3,9,0,3,4,7,2,0,0
170,3,20,5,17,4,78,0,32,50,10,0,0,2
48,4,12,0,10,3,51,0,15,30,14,3,1,0
66,2,15,2,14,2,58,0,27,51,3,1,1,0
18,5,6,0,5,3,13,0,13,19,5,0,1,1
0,0,2,0,0,0,7,0,1,1,10,2,1,0
54,4,9,1,8,2,31,0,18,24,10,2,0,0
1,1,0,0,0,0,0,0,0,0,3,1,0,0
16,2,2,0,1,1,3,0,4,3,8,1,0,1
24,4,6,0,7,2,27,0,9,21,3,0,2,0
25,5,8,1,9,3,19,0,15,17,4,4,0,0
5,3,2,0,1,1,5,0,1,1,3,0,0,0
9,3,3,0,3,2,6,0,8,16,2,1,0,1
0,0,0,0,0,0,0,0,1,0,4,1,0,0
34,4,6,1,5,3,29,0,8,22,4,1,0,0
22,3,3,0,5,2,3,0,8,10,3,0,0,2
0,0,0,0,0,0,0,0,0,0,3,1,0,0
11,2,7,2,4,2,17,0,10,19,3,3,0,0
0,0,2,0,0,0,2,0,0,0,7,3,0,1
0,0,1,0,0,0,0,1,0,3,7,1,0,0
80,3,8,1,9,2,11,0,11,6,6,1,0,1
10,2,2,0,2,1,2,0,2,1,2,0,0,2
6,2,2,1,1,1,4,0,2,2,3,0,0,0
2,2,0,2,0,0,6,1,2,6,5,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,5,2,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,4,7,1,1,0,0
8,1,2,0,3,1,1,0,4,1,3,0,0,0
4,1,1,0,1,1,0,0,1,0,0,0,0,0
71,1,2,0,2,1,0,0,3,3,1,1,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0
9,1,1,0,0,0,3,0,4,7,1,0,0,1
10,1,2,0,2,1,0,0,4,3,1,2,0,0
5,1,0,1,0,0,3,0,1,3,1,1,0,0
