monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
50,3,1,0,1,1,0,0,1,0,1,1,3,3
56,6,2,0,2,1,12,0,2,6,4,2,1,2
343,9,27,3,23,5,70,2,41,75,44,9,3,7
378,10,30,2,25,4,104,0,40,87,76,12,1,2
256,37,78,7,74,5,423,2,116,413,792,95,6,4
101,22,48,2,47,5,247,6,85,282,105,23,1,1
118,18,51,4,45,5,192,4,72,244,110,22,4,9
144,15,43,1,36,6,136,1,77,226,78,16,1,9
70,13,41,9,37,4,131,5,70,195,43,14,3,0
98,25,50,9,42,5,320,3,75,264,373,51,2,1
35,15,28,0,26,4,83,5,52,173,76,14,2,3
55,20,32,1,33,4,176,2,53,190,92,13,1,1
56,14,28,3,24,4,144,1,49,186,84,14,2,1
41,18,26,1,24,4,165,4,50,189,83,11,2,0
68,23,36,1,34,4,174,3,62,178,96,17,0,1
67,23,46,0,44,4,93,0,76,154,127,14,1,1
43,11,15,1,11,4,83,0,28,84,63,11,0,2
77,28,47,1,46,6,179,2,72,224,80,16,0,2
82,24,42,2,44,4,184,1,106,377,68,17,0,2
39,19,39,2,37,5,84,2,76,205,195,15,1,6
57,25,51,2,48,5,227,2,103,300,49,17,1,4
63,21,53,6,46,4,338,3,83,320,58,11,2,6
102,31,87,4,81,5,284,8,109,307,79,12,1,2
87,27,80,6,72,5,240,3,88,228,78,12,2,3
95,24,81,2,77,5,303,4,98,251,91,17,3,3
47,19,43,3,37,5,136,3,56,148,68,17,1,3
54,25,49,3,48,5,159,5,65,248,49,16,1,9
60,31,56,3,52,5,221,5,66,237,113,28,0,2
75,30,64,9,58,5,297,3,74,213,85,9,0,3
59,29,48,2,49,6,114,4,55,112,100,27,0,2
59,34,53,3,49,5,284,3,65,133,405,41,0,3
