monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
35,1,0,0,0,0,0,9,5,15,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,0,3,0
2,1,0,0,0,0,0,1,1,1,0,0,0,0
8,1,0,0,0,0,0,0,1,0,0,0,2,2
72,2,2,0,1,1,2,4,11,8,536,18,1,0
10,3,5,2,2,1,18,3,9,25,2064,70,1,0
0,0,0,0,0,0,0,0,0,0,270,13,1,0
0,0,0,0,0,0,0,0,1,1,199,6,0,0
10,1,0,0,1,1,2,0,3,4,59,5,0,0
12,3,2,0,2,1,2,0,9,13,94,5,0,4
8,2,3,0,3,1,0,0,4,7,82,3,0,0
12,2,9,4,5,1,8,0,12,8,55,6,0,3
0,0,4,0,0,0,2,0,0,0,53,4,1,0
9,3,3,3,2,1,5,0,7,8,42,4,1,3
0,0,0,0,0,0,0,0,0,0,44,4,0,0
5,3,3,3,1,1,5,0,4,3,67,3,0,1
1,1,1,0,1,1,2,0,5,10,23,5,0,1
15,2,1,1,1,1,16,2,7,30,25,1,0,0
1,1,1,1,0,0,2,0,3,5,26,5,2,0
2,1,0,0,0,0,0,0,3,9,157,3,1,0
0,0,0,0,0,0,0,0,0,0,58,0,0,0
1,1,0,0,0,0,0,0,0,0,36,3,0,0
2,2,2,0,1,1,0,0,3,3,47,2,0,1
0,0,1,0,0,0,1,0,1,1,30,4,0,2
1,1,0,1,0,0,1,1,1,3,30,1,0,1
9,2,2,2,1,1,0,0,3,0,30,3,1,0
1,1,1,1,0,0,2,0,1,1,21,4,0,0
0,0,0,0,0,0,0,0,0,0,25,2,0,0
0,0,0,0,0,0,0,0,0,0,24,4,0,0
0,0,0,0,0,0,0,0,0,0,25,3,1,0
0,0,0,0,0,0,0,0,0,0,17,3,0,0
0,0,0,0,0,0,0,0,1,2,24,3,0,0
10,2,1,0,1,1,2,2,2,2,22,4,0,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0
1,1,1,0,0,0,1,0,1,1,18,2,0,0
0,0,0,0,0,0,0,0,0,0,22,3,0,0
0,0,0,0,0,0,0,0,0,0,21,3,0,0
1,1,1,0,0,0,0,0,0,0,22,3,0,0
0,0,0,0,0,0,0,0,0,0,15,0,0,0
0,0,0,0,0,0,0,0,0,0,9,3,0,0
1,1,0,0,0,0,0,0,0,0,23,2,0,1
5,1,5,0,0,0,1,0,0,0,22,1,0,0
1,1,3,1,0,0,3,1,1,0,24,4,0,1
1,1,0,0,0,0,0,0,0,0,29,1,0,0
28,1,0,1,8,1,5,0,11,5,29,4,0,0
0,0,0,0,0,0,0,1,0,0,20,1,0,0
0,0,0,0,0,0,0,1,0,0,16,2,0,0
0,0,0,0,0,0,0,0,0,0,17,2,0,0
0,0,0,0,0,0,0,0,0,0,15,3,0,0
0,0,0,0,0,0,0,1,0,1,16,3,0,0
0,0,0,0,0,0,0,1,0,3,12,7,0,0
0,0,0,0,0,0,0,0,0,0,9,1,0,0
0,0,0,0,0,0,0,0,0,0,12,0,0,3
