monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
50,16,12,1,11,4,6,2,24,66,2544,340,6,0
8,2,0,0,0,0,0,2,4,41,207,27,1,0
8,4,2,0,1,1,0,1,9,32,139,19,2,0
42,12,4,0,4,3,14,1,8,26,86,18,3,1
15,5,5,0,6,3,14,2,18,74,95,16,0,0
17,4,11,1,8,2,42,0,15,24,75,21,0,0
16,4,4,0,3,2,26,1,6,37,55,18,1,0
65,7,20,0,23,4,52,1,23,39,106,17,1,0
0,0,1,0,0,0,1,1,0,1,76,13,1,0
0,0,0,0,0,0,0,0,1,0,40,6,0,1
0,0,0,0,0,0,0,1,0,1,45,10,0,0
1,1,1,1,0,0,1,0,1,1,49,11,1,0
0,0,0,0,0,0,0,1,0,2,40,6,0,1
0,0,0,0,0,0,0,2,1,7,35,11,2,0
4,1,1,1,0,0,4,0,1,2,47,14,2,0
19,3,2,0,0,0,2,1,1,5,46,10,3,0
17,7,3,0,5,2,1,0,8,36,36,13,3,0
4,2,0,0,1,1,1,0,1,1,43,15,0,0
6,4,2,0,2,1,0,2,7,40,49,12,1,0
3,1,0,0,0,0,0,1,0,12,33,7,4,0
7,3,3,0,3,2,0,4,3,12,35,5,1,0
4,3,2,0,1,1,1,2,1,4,36,7,0,0
5,3,2,0,2,2,2,1,2,5,37,8,0,1
9,3,2,0,2,1,0,0,2,0,22,9,0,0
13,3,7,1,5,1,3,1,6,3,36,8,0,0
7,4,3,0,4,2,0,4,6,14,34,8,0,2
8,2,3,0,2,1,1,0,2,0,19,8,0,3
15,3,8,2,6,2,1,1,8,1,24,2,0,1
17,5,8,3,6,4,10,3,9,7,11,9,0,4
44,3,6,1,3,1,10,0,4,4,24,9,0,2
5,3,5,4,3,2,4,0,8,8,26,3,1,0
