monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
94,2,1,0,1,1,0,0,2,4,40,1,0,0
58,1,1,1,0,0,4,0,2,5,9,3,1,0
37,1,1,0,1,1,0,0,4,13,4,0,0,0
1,1,0,0,0,0,0,0,0,0,2,0,0,0
4,2,0,0,0,0,0,0,0,0,3,1,0,1
19,3,1,0,1,1,0,0,3,0,2,1,0,0
48,3,1,1,0,0,0,0,6,9,110,3,0,0
178,10,0,0,0,0,0,0,44,62,699,16,0,0
71,4,0,0,0,0,0,0,10,23,362,6,0,0
168,1,0,0,0,0,0,0,5,18,19,1,0,0
153,2,0,0,0,0,0,0,1,3,5,0,0,0
82,2,0,0,0,0,0,0,5,4,6,0,0,0
205,2,0,0,0,0,0,0,4,4,3,1,0,0
136,2,0,0,0,0,0,0,10,25,8,1,0,0
68,3,0,0,0,0,0,0,10,23,56,4,0,0
6,2,0,0,0,0,0,0,6,13,31,3,0,0
180,4,0,0,0,0,0,0,18,39,245,8,0,0
122,3,0,0,0,0,0,0,6,12,34,4,0,0
59,3,0,0,0,0,0,0,10,25,111,2,1,0
62,3,0,0,0,0,0,0,6,11,27,1,0,0
261,4,0,0,0,0,0,0,7,13,89,2,0,0
253,5,0,0,0,0,0,0,9,29,33,1,0,0
60,2,0,0,0,0,0,0,14,74,29,2,0,0
69,2,0,0,0,0,0,0,8,44,22,0,1,0
51,2,0,0,0,0,0,0,10,72,81,1,0,0
43,3,0,0,0,0,0,0,24,96,30,2,1,0
14,2,0,0,0,0,0,1,12,33,19,3,0,0
0,0,0,0,0,0,0,0,4,13,26,1,0,0
