monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
29,1,0,0,0,0,0,0,1,4,40,7,2,0
47,1,0,0,0,0,0,0,0,0,61,6,0,0
52,2,2,0,2,1,4,0,10,60,194,15,1,0
88,1,0,0,0,0,0,0,5,29,52,8,0,0
16,1,0,0,0,0,0,0,6,22,51,11,0,0
6,2,2,0,2,1,0,0,6,26,38,6,1,0
3,1,0,0,0,0,0,0,1,7,31,7,1,0
0,0,0,0,0,0,0,0,2,5,39,5,2,0
8,1,0,0,0,0,0,0,0,0,53,9,0,0
1,1,0,0,0,0,0,0,0,0,31,2,2,1
1,1,0,0,0,0,0,0,0,0,44,11,0,0
7,2,2,1,1,1,18,0,7,32,34,8,0,0
2,2,1,0,1,1,2,0,2,3,53,9,1,0
1,1,0,0,0,0,0,0,2,3,35,10,0,0
0,0,0,0,0,0,0,0,0,0,28,9,0,0
0,0,0,0,0,0,0,0,0,0,35,8,0,0
0,0,0,0,0,0,0,0,0,0,27,15,0,0
0,0,0,0,0,0,0,0,0,0,39,8,0,0
0,0,0,0,0,0,0,0,0,0,46,8,1,0
0,0,0,0,0,0,0,0,0,0,39,8,0,0
0,0,0,0,0,0,0,0,0,0,33,5,0,0
4,2,1,0,1,1,2,0,4,14,34,9,0,0
6,1,0,0,0,0,0,0,0,0,35,8,0,0
3,1,0,0,0,0,0,0,0,0,45,10,0,0
0,0,0,0,0,0,0,0,1,2,30,9,0,0
0,0,0,0,0,0,0,0,0,0,21,7,0,0
0,0,0,0,0,0,0,0,0,0,28,3,0,0
4,3,2,0,2,1,2,0,3,8,27,10,0,0
0,0,0,0,0,0,0,0,1,1,39,10,0,0
0,0,0,0,0,0,0,0,0,0,20,5,1,0
0,0,0,0,0,0,0,1,0,4,40,14,1,0
