monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
12,3,2,0,2,1,0,0,7,13,41,4,1,0
6,1,1,0,1,1,0,0,8,15,32,4,0,1
9,2,1,0,1,1,0,0,3,4,30,14,1,0
15,5,7,1,5,1,6,0,10,10,22,3,1,0
4,2,1,0,2,1,0,0,4,2,35,7,0,0
10,1,0,0,0,0,0,0,15,21,61,11,1,0
5,3,1,0,1,1,2,0,6,16,42,8,0,0
3,1,0,0,0,0,0,0,3,7,42,3,1,0
2,2,1,0,1,1,0,1,7,48,26,10,1,0
4,2,1,0,1,1,2,0,6,14,51,11,1,0
10,3,2,0,2,1,2,0,16,51,55,21,0,0
3,2,1,0,1,1,0,1,6,67,45,16,1,0
0,0,0,0,0,0,0,0,1,1,40,12,1,0
5,3,1,0,1,1,0,0,8,19,49,13,0,0
0,0,0,0,0,0,0,1,3,32,55,16,0,0
13,3,1,0,1,1,0,4,32,137,74,17,0,0
1,1,0,0,0,0,0,3,3,28,32,11,1,0
0,0,0,0,0,0,0,4,1,3,75,17,0,0
0,0,0,0,0,0,0,8,5,26,68,22,0,0
1,1,1,0,0,0,0,10,2,26,77,23,1,0
0,0,1,0,0,0,1,9,1,41,95,21,0,1
0,0,0,0,0,0,0,4,2,10,86,19,1,3
0,0,3,1,0,0,8,6,2,24,116,18,0,1
1,1,0,3,1,1,5,8,5,13,89,22,1,0
0,0,1,1,0,0,0,3,3,43,93,26,0,0
0,0,1,0,0,0,0,10,2,24,98,32,0,0
0,0,0,0,0,0,0,6,0,3,80,19,0,0
0,0,0,0,0,0,0,10,0,17,85,36,0,0
0,0,1,0,0,0,0,4,3,8,56,13,0,0
0,0,0,0,0,0,0,7,0,4,110,34,1,0
0,0,0,0,0,0,0,9,2,9,106,27,0,0
0,0,1,0,0,0,0,10,0,11,95,36,0,0
0,0,0,0,0,0,0,12,2,10,72,32,0,0
0,0,0,0,0,0,0,5,3,6,94,27,0,0
0,0,0,0,0,0,0,10,2,10,80,19,0,0
0,0,0,0,0,0,0,7,0,3,77,24,1,0
0,0,0,0,0,0,0,3,0,4,69,13,0,0
0,0,1,0,0,0,0,6,0,1,86,31,0,0
