monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
122,8,6,0,5,1,35,0,13,19,4,0,6,2
183,12,24,1,24,7,131,0,54,110,3,0,4,0
403,30,32,2,30,2,108,1,136,481,443,64,5,0
365,29,1,0,1,1,2,1,179,1016,165,41,2,0
329,29,5,0,5,3,12,0,117,629,117,31,4,0
265,21,1,0,1,1,4,0,107,816,95,31,3,0
144,19,0,0,0,0,0,0,67,432,69,29,1,0
318,23,0,0,0,0,0,2,135,999,59,25,3,1
176,25,3,0,3,2,2,3,101,665,100,30,2,0
175,16,2,1,1,1,6,0,83,520,62,26,0,0
127,16,1,0,1,1,0,2,43,259,84,23,2,0
104,20,0,0,0,0,0,4,31,201,46,17,1,0
270,20,0,0,0,0,0,1,90,409,61,20,1,0
143,13,2,0,2,1,0,4,47,249,64,22,2,4
441,21,10,0,1,1,77,6,114,691,80,18,0,1
91,14,17,4,10,4,101,2,38,250,49,19,1,4
225,21,30,1,29,5,213,0,105,531,51,18,5,1
252,21,33,4,29,9,289,4,90,502,37,16,2,1
105,17,23,1,10,3,110,1,37,175,27,18,1,3
183,14,18,1,16,6,251,3,40,222,32,12,0,2
311,20,29,3,40,9,338,4,110,644,42,12,3,8
121,16,28,2,18,5,119,7,46,233,47,17,1,7
682,31,31,8,23,4,257,8,101,460,40,21,3,0
869,41,48,7,52,5,413,6,155,694,137,34,1,1
256,22,24,0,13,7,64,7,50,232,69,20,2,9
254,20,24,1,30,6,143,3,74,301,195,23,5,2
303,24,45,9,26,6,275,5,75,308,317,35,6,5
289,27,23,2,19,5,168,5,42,143,44,18,0,5
701,34,60,5,59,5,452,14,131,826,66,29,1,3
129,18,18,5,14,6,94,9,43,176,79,22,0,4
86,13,6,3,5,2,77,7,15,123,45,17,0,11
125,22,28,4,10,3,171,7,22,174,58,23,1,2
