monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
153,3,9,5,4,1,34,0,17,35,7,0,1,0
87,3,7,3,4,1,24,2,10,27,2,0,1,0
68,5,2,0,2,1,4,1,3,7,110,3,1,0
1,1,0,0,0,0,0,0,0,0,19,1,2,0
49,4,1,0,1,1,2,1,9,34,54,1,0,0
1,1,0,0,0,0,0,1,0,0,17,2,2,0
2,1,0,0,0,0,0,0,0,0,9,0,0,1
27,3,1,0,0,0,9,1,0,0,24,2,0,0
12,3,2,1,1,1,53,2,5,37,20,0,0,2
70,5,5,0,4,2,35,4,8,51,30,4,0,0
58,4,12,2,9,4,56,3,15,63,24,2,1,5
30,3,2,0,2,1,6,0,2,3,13,1,0,0
53,7,11,5,7,4,52,3,17,47,28,4,0,1
37,3,6,0,7,2,15,1,10,21,16,1,1,4
78,6,12,1,10,4,30,4,14,29,14,2,0,0
28,5,10,4,6,4,27,0,15,29,21,1,0,0
23,4,3,0,3,3,2,2,6,18,266,10,0,1
13,3,2,0,2,1,0,0,4,3,36,3,0,1
72,7,8,1,4,1,18,5,7,12,35,7,0,0
10,4,5,1,3,3,22,1,5,26,19,0,0,0
9,2,0,0,1,1,0,2,3,6,43,0,0,0
23,3,3,0,2,1,30,2,5,27,24,0,0,0
5,2,0,0,0,0,0,0,5,13,370,7,0,0
2,1,0,0,0,0,0,0,3,6,83,2,0,0
3,1,0,0,0,0,0,1,2,12,13,1,0,0
1,1,1,0,1,1,2,1,1,3,20,3,0,0
4,1,0,0,0,0,0,0,0,0,17,4,0,0
3,2,1,0,1,1,8,0,2,10,19,3,0,0
1,1,0,0,0,0,0,0,1,1,36,1,0,0
0,0,0,0,0,0,0,0,1,8,188,5,0,0
8,1,0,0,0,0,0,0,3,19,46,2,1,0
