monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
7,2,2,1,1,1,8,0,2,4,1,1,0,0
3,2,1,0,1,1,32,0,1,16,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,2,0
15,1,0,0,0,0,0,0,2,1,0,1,0,0
6,1,0,0,0,0,0,0,1,1,0,0,0,0
11,4,1,0,1,1,2,1,3,10,0,1,1,0
1,1,0,0,0,0,0,0,0,0,2,1,2,0
3,1,0,0,0,0,0,0,0,0,2,0,1,0
6,1,0,0,0,0,0,0,0,0,1,0,0,0
5,2,1,0,1,1,2,1,3,14,1,0,0,0
2,2,1,0,1,1,0,1,2,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,2,2,0,0,10,0,2,5,8,2,0,0
4,2,3,0,2,1,12,3,2,9,3,2,0,0
2,2,2,0,1,1,14,0,2,5,2,0,0,0
2,2,0,0,1,1,10,0,1,10,1,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,2,0
0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,0,0,0,0,0,1,0,9,1,0,1,0
2,1,0,0,0,0,0,1,0,1,2,2,1,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,0,0,0,0,0,0,0,0,2,1,2,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0
9,3,2,0,1,1,24,0,2,2,2,0,0,0
26,5,5,0,5,2,12,0,7,10,19,5,0,0
0,0,0,0,0,0,0,0,1,2,11,2,1,0
7,2,4,0,4,2,14,1,6,12,7,1,1,0
0,0,0,0,0,0,0,0,0,0,11,4,2,1
14,4,5,0,5,2,28,4,13,51,8,3,1,1
4,4,5,1,4,3,9,2,7,12,45,8,1,0
8,4,5,1,4,2,17,3,9,18,12,6,0,0
0,0,0,0,0,0,0,4,1,3,13,4,1,2
3,1,1,0,1,1,2,5,1,3,42,11,0,0
23,1,4,2,2,1,24,6,4,18,51,16,0,1
