monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
63,2,2,0,2,1,0,0,9,7,0,0,1,0
85,3,4,1,3,2,6,0,11,8,0,0,0,0
64,1,0,0,0,0,0,0,1,0,0,0,4,0
151,2,0,0,0,0,0,0,27,28,0,0,1,0
162,2,0,0,0,0,0,0,20,10,0,0,1,3
98,6,5,0,5,1,6,0,33,26,179,24,2,0
106,3,14,3,11,1,4,0,60,28,23,5,0,0
18,1,0,0,0,0,0,0,8,19,8,3,0,1
32,2,3,0,3,1,0,0,7,1,11,2,0,0
36,3,3,1,2,1,2,0,11,1,21,6,0,0
66,4,1,0,1,1,0,0,24,43,13,5,1,1
17,3,3,0,3,2,0,0,19,28,10,4,1,0
152,4,3,1,1,1,7,0,28,43,18,3,2,0
118,2,0,0,1,1,1,0,30,58,6,2,1,0
97,3,2,0,2,1,12,1,21,47,18,1,1,0
75,1,0,0,0,0,0,0,16,15,17,2,0,0
71,2,1,0,1,1,0,0,2,0,14,4,0,0
107,5,3,0,3,1,4,0,9,9,15,3,2,1
44,1,0,0,0,0,0,0,15,47,13,3,0,1
47,2,1,1,0,0,2,0,13,33,24,7,2,0
36,4,5,1,4,1,4,0,16,43,46,7,0,2
33,2,1,0,1,1,4,0,11,28,22,6,1,0
50,1,2,2,0,0,0,0,7,15,28,10,1,1
76,3,2,0,2,1,4,0,26,43,19,5,1,0
79,6,4,1,3,1,0,1,33,101,22,4,2,2
72,2,1,0,1,1,0,0,13,30,26,7,2,2
37,3,3,2,1,1,12,0,12,26,25,6,1,0
88,5,2,2,0,0,8,0,22,73,15,7,0,0
51,1,1,0,0,0,4,1,22,42,32,8,0,0
22,2,1,0,2,1,8,0,11,18,18,4,1,2
35,1,1,0,1,1,2,0,15,38,46,7,0,0
21,2,2,2,0,0,6,0,13,20,23,7,0,0
5,2,0,0,0,0,0,0,13,29,18,4,0,0
9,1,1,0,0,0,4,0,8,17,17,7,0,2
19,2,0,0,0,0,0,0,7,13,22,4,0,1
28,2,1,2,0,0,6,0,16,36,17,3,0,3
8,1,1,1,0,0,2,0,7,20,21,3,0,3
13,2,3,3,0,0,4,0,11,20,25,4,0,1
16,3,3,3,0,0,6,0,5,6,29,4,1,0
4,1,1,1,0,0,2,0,8,51,18,6,0,1
41,3,0,0,0,0,0,0,11,27,43,3,0,0
45,3,1,1,0,0,2,0,15,35,17,3,0,0
27,2,0,0,0,0,0,0,11,38,34,5,0,0
0,0,0,0,0,0,0,1,4,12,15,5,1,0
17,3,0,0,0,0,0,0,8,29,24,5,0,0
21,3,0,0,0,0,0,0,13,29,22,6,0,0
36,1,0,0,0,0,0,0,10,68,32,7,0,0
99,3,2,0,2,1,0,0,5,5,28,6,0,1
50,3,1,0,0,0,1,0,15,72,20,16,0,0
56,3,0,1,0,0,1,0,16,38,23,3,0,0
8,1,0,0,0,0,0,0,7,24,34,7,1,0
2,1,0,0,0,0,0,0,2,2,26,6,0,0
12,2,0,0,0,0,0,0,5,17,30,5,0,0
8,2,0,0,0,0,0,0,7,8,25,5,0,0
2,2,0,0,0,0,0,0,3,3,19,3,0,0
3,2,0,0,0,0,0,0,5,11,22,7,0,0
12,2,0,0,0,0,0,0,6,13,27,6,0,0
78,6,1,0,1,1,2,3,20,46,28,9,0,0
13,2,0,0,0,0,0,0,7,15,23,7,0,0
5,1,0,0,0,0,0,0,4,13,26,5,0,0
1,1,0,0,0,0,0,0,5,8,20,3,0,1
13,4,1,0,1,1,0,0,11,5,25,6,1,1
