monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
119,5,6,1,5,1,4,7,9,28,1412,69,2,0
8,4,4,1,3,1,18,2,17,61,111,15,1,0
9,1,1,0,0,0,1,0,2,5,74,13,2,0
54,1,0,0,0,0,0,2,1,8,95,15,2,0
13,1,0,0,0,0,0,0,4,16,91,8,2,0
0,0,0,0,0,0,0,5,4,39,124,14,1,0
2,1,3,0,2,1,4,2,5,13,116,13,3,0
72,2,0,0,1,1,0,5,6,8,133,15,0,0
0,0,0,0,0,0,0,2,0,3,241,27,1,0
35,1,0,0,0,0,0,4,0,7,131,15,0,0
0,0,0,0,0,0,0,4,0,13,222,15,0,0
2,1,2,0,0,0,1,1,0,0,106,13,0,1
29,2,0,0,2,1,1,0,2,1,91,12,0,0
144,1,1,1,0,0,1,4,3,13,128,16,1,0
29,1,1,0,0,0,0,5,0,1,144,11,1,0
8,1,3,0,0,0,0,8,0,9,191,17,0,0
3,1,1,0,0,0,0,7,0,6,141,18,0,0
0,0,3,0,0,0,6,8,2,14,137,15,0,0
0,0,1,0,0,0,0,1,0,0,136,21,0,0
0,0,1,0,0,0,2,4,0,7,85,7,0,0
0,0,0,0,0,0,0,2,0,1,87,12,0,0
