monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
108,3,6,3,3,1,6,0,6,3,0,2,0,3
406,10,28,6,21,2,18,0,40,67,443,12,0,6
191,5,14,3,12,1,16,0,45,145,102,8,0,9
469,22,64,6,57,2,341,0,171,844,1194,31,1,1
310,11,29,9,19,2,79,0,106,484,187,17,1,6
69,10,8,1,7,1,10,0,43,200,75,6,0,0
182,15,27,6,20,2,96,0,86,353,107,12,0,1
139,12,20,0,18,2,44,0,67,382,262,6,2,2
105,11,11,1,11,1,24,0,47,221,86,3,0,7
110,12,18,2,15,2,71,0,71,372,94,9,0,4
131,11,21,7,18,1,88,0,58,275,94,7,0,0
89,11,24,4,20,2,66,0,77,423,102,4,0,2
65,9,8,0,8,1,2,0,48,165,63,11,0,3
56,9,12,2,9,1,25,0,26,60,84,12,0,2
105,14,21,3,16,1,26,0,76,236,132,7,1,1
57,13,21,2,21,1,55,0,43,114,79,11,0,2
27,13,14,1,12,1,39,0,29,67,53,7,0,5
37,7,16,2,16,1,30,0,62,248,49,5,1,3
20,8,19,5,12,1,99,0,35,188,40,6,0,2
11,5,6,3,5,1,25,0,19,50,29,3,0,4
16,7,11,2,7,1,48,0,18,68,42,4,0,0
35,6,18,4,17,1,70,0,67,300,24,3,0,0
24,8,10,0,10,1,6,0,23,81,50,3,0,0
14,6,5,0,4,1,5,0,21,81,31,6,0,0
14,6,6,0,5,1,4,0,19,52,58,6,1,3
7,3,4,0,3,1,10,0,14,57,34,2,0,3
25,6,11,3,10,1,52,0,32,119,25,5,1,0
90,5,6,3,2,1,16,2,20,112,42,1,0,0
40,3,0,0,0,0,0,2,8,42,51,5,0,0
9,2,1,0,0,0,5,0,0,0,36,6,0,1
29,3,0,0,0,0,0,1,4,7,34,1,0,1
9,2,2,1,0,0,5,1,11,65,24,3,0,4
9,1,1,1,0,0,14,1,8,43,33,2,0,2
56,5,2,4,1,1,13,2,179,1012,26,4,0,0
86,6,25,2,23,1,20,5,44,158,22,3,0,0
17,5,4,0,4,1,2,1,13,97,21,3,1,2
13,5,5,0,5,1,6,1,10,21,39,2,0,4
14,5,9,2,5,1,27,9,17,81,28,3,0,4
134,7,8,4,6,1,35,7,58,151,16,0,0,2
0,0,3,4,0,0,6,7,22,64,23,3,0,0
