monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
37,2,2,1,1,1,28,0,2,13,5,1,0,2
22,2,2,1,2,1,16,0,8,33,10,2,0,1
55,4,7,2,5,2,40,0,14,26,5,2,1,0
20,5,6,1,5,2,18,0,13,17,9,0,1,1
7,3,1,0,1,1,2,0,2,2,4,1,2,5
7,4,3,1,1,1,11,0,4,16,10,1,0,10
64,6,13,5,7,3,81,0,24,74,4,1,0,11
107,3,22,10,14,3,108,0,54,174,9,5,1,6
76,5,21,11,10,2,80,0,50,133,6,4,0,0
113,4,20,6,13,2,69,0,47,142,10,6,1,3
46,4,11,0,12,2,23,0,29,65,14,9,1,2
57,5,10,3,7,2,24,0,24,47,15,7,1,0
62,5,12,2,10,2,30,0,29,59,15,10,2,2
73,7,10,0,9,2,89,0,33,95,14,15,2,0
56,3,6,2,4,2,51,0,29,103,22,6,2,1
46,4,7,0,7,2,65,0,19,89,13,7,1,0
34,6,4,1,3,3,18,0,21,109,15,9,0,2
63,5,8,0,8,2,18,0,24,65,21,14,0,2
63,5,5,2,3,1,16,0,30,118,14,8,1,1
32,4,3,2,2,2,53,0,26,128,26,10,0,0
47,2,2,1,1,1,32,0,39,276,15,7,0,0
20,2,2,0,1,1,6,0,7,30,17,15,1,0
33,4,4,0,4,2,10,0,32,166,21,8,1,3
22,3,2,0,1,1,9,0,17,83,18,13,1,1
29,2,2,3,1,1,15,0,23,121,31,11,0,0
75,5,4,1,3,1,16,0,33,114,26,15,0,1
99,4,1,0,1,1,2,1,30,157,27,17,0,1
24,1,3,1,2,1,16,0,22,96,36,7,2,2
104,8,11,1,9,2,83,0,46,174,29,14,0,0
58,5,5,2,2,1,59,0,32,118,25,18,0,4
26,5,2,0,1,1,19,0,17,39,22,7,0,2
49,6,3,4,1,1,32,0,32,192,46,13,1,3
57,6,4,2,2,1,32,0,39,170,17,14,0,0
78,4,8,3,5,2,44,0,58,197,30,13,2,0
43,6,9,0,9,2,38,1,44,175,30,13,0,0
34,7,7,0,7,2,16,0,34,132,33,13,0,1
26,8,4,0,4,1,12,0,22,71,36,13,0,4
16,5,8,1,2,1,41,1,14,70,35,21,0,0
55,4,11,4,8,1,74,1,31,118,38,18,0,0
30,8,5,0,7,2,27,0,24,105,28,13,1,2
60,5,2,0,2,1,14,0,14,61,21,5,0,0
11,3,7,2,2,1,47,3,24,137,29,7,1,1
31,12,7,0,10,1,72,0,28,119,30,10,0,1
45,8,8,1,6,1,82,0,32,163,29,13,0,3
31,5,6,1,5,1,110,2,25,202,43,10,1,1
41,9,9,3,7,4,42,0,91,129,42,13,0,0
15,3,1,1,1,1,6,2,20,67,31,9,0,3
10,1,4,0,0,0,35,1,10,46,18,12,0,2
14,7,5,3,4,2,67,0,19,74,17,12,0,0
45,7,8,2,6,2,36,1,39,199,31,14,0,2
21,5,6,0,4,1,53,0,17,110,23,10,0,0
46,8,5,2,6,1,63,1,25,124,21,11,0,1
52,6,5,0,6,1,49,3,24,133,17,7,0,0
27,5,3,1,1,1,11,1,16,55,17,6,0,0
22,6,2,0,3,1,19,0,17,69,23,8,0,1
41,7,8,0,7,2,48,2,34,144,11,10,0,1
37,4,2,1,1,1,11,8,24,146,13,6,0,0
