monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
160,4,27,1,24,4,10,0,25,4,0,0,1,5
203,6,78,2,72,5,10,0,74,6,0,0,1,1
155,5,69,5,67,5,25,0,72,11,0,0,1,2
143,7,34,1,34,7,18,0,35,9,2,0,4,27
205,7,75,2,69,7,50,0,71,25,0,0,1,4
322,9,153,27,125,7,117,0,152,58,0,0,1,3
248,13,82,4,78,7,83,0,97,126,665,17,3,4
170,13,71,3,67,7,116,0,81,116,427,25,2,0
129,15,73,4,68,7,70,0,92,114,329,19,2,5
57,7,27,0,27,6,28,1,32,76,162,12,1,4
107,9,50,5,47,7,30,0,70,57,129,4,1,4
133,10,64,4,57,5,34,1,74,103,146,6,3,6
181,12,77,4,71,7,56,1,90,86,222,17,4,4
123,15,66,6,56,8,94,5,76,91,480,29,0,3
125,14,72,4,69,8,43,2,109,173,271,17,1,10
77,13,51,3,47,7,49,1,75,157,149,22,1,5
144,11,67,10,61,8,73,2,98,197,197,8,1,1
87,12,59,5,55,8,34,6,82,170,405,22,0,5
117,10,64,1,62,8,44,3,91,164,248,18,1,5
62,12,54,5,47,7,43,3,87,208,168,7,2,1
94,13,67,5,61,8,21,2,96,137,157,15,1,6
54,10,40,1,37,7,34,6,63,108,144,16,0,7
159,14,102,6,97,8,52,3,151,250,169,11,0,4
159,17,125,7,116,9,33,5,162,193,194,17,1,7
88,15,78,4,69,9,37,8,108,150,179,15,0,1
71,12,52,7,49,8,43,16,86,316,206,17,0,11
50,12,45,1,38,9,74,7,58,159,116,18,0,8
74,13,53,11,46,9,48,9,93,211,125,16,0,5
130,15,86,8,80,9,89,5,118,179,137,8,1,4
