monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
11,2,2,0,2,1,2,0,2,1,6,2,8,0
1,1,0,0,0,0,0,0,0,0,5,2,5,0
0,0,0,0,0,0,0,0,0,0,4,1,3,0
1,1,0,0,0,0,0,0,0,0,6,0,5,0
0,0,0,0,0,0,0,0,0,0,8,1,4,0
0,0,0,0,0,0,0,0,0,0,13,2,4,0
0,0,0,0,0,0,0,0,0,0,17,3,3,0
2,2,1,0,1,1,2,0,1,1,13,3,7,0
2,1,2,0,1,1,1,0,1,0,8,4,3,0
0,0,0,0,0,0,0,0,0,0,19,4,4,1
0,0,0,0,0,0,0,0,0,0,13,4,4,0
27,3,2,1,1,1,4,0,2,2,18,3,7,0
50,2,0,0,0,0,0,0,0,0,12,6,2,0
52,3,0,0,0,0,0,0,0,0,16,1,2,0
45,2,0,0,0,0,0,0,0,0,12,2,2,0
7,1,0,0,0,0,0,0,0,0,5,3,3,0
0,0,0,0,0,0,0,0,0,0,13,1,3,0
0,0,0,0,0,0,0,0,0,0,20,3,3,0
0,0,0,0,0,0,0,0,0,0,15,0,4,0
0,0,0,0,0,0,0,0,0,0,11,1,1,0
2,1,0,0,0,0,0,0,0,0,4,0,7,0
45,1,0,0,0,0,0,0,0,0,14,3,5,0
80,1,0,0,0,0,0,0,0,0,28,2,5,1
120,2,0,0,0,0,0,0,0,0,16,1,6,1
13,1,0,1,0,0,1,0,1,1,11,4,4,0
60,4,8,1,5,1,13,4,35,150,1487,65,5,0
11,2,3,0,1,1,30,2,27,159,342,24,3,1
9,3,2,0,2,1,6,1,14,77,133,13,3,0
103,2,5,1,4,1,17,2,16,94,112,11,6,0
5,1,2,0,1,1,10,1,12,28,170,22,1,4
17,2,9,0,7,1,46,1,16,59,137,20,4,0
11,4,5,4,4,1,38,0,10,31,338,29,2,0
35,5,12,0,12,1,40,3,20,54,635,62,1,0
30,2,1,0,2,1,12,2,5,45,314,30,0,0
15,2,4,0,0,0,22,2,10,47,338,31,2,1
4,3,2,0,3,1,21,5,9,66,283,34,2,2
2,2,3,1,1,1,8,2,7,21,273,32,1,1
24,2,4,2,0,0,70,3,25,146,265,20,2,6
54,2,6,1,2,2,77,7,15,128,262,33,0,0
83,5,19,6,18,4,201,7,47,194,289,25,3,0
101,6,15,0,12,1,73,13,36,123,349,27,1,1
92,5,10,0,8,2,69,4,28,125,312,37,1,2
106,4,8,1,8,2,150,11,22,156,454,27,0,1
133,9,13,2,11,5,61,10,18,68,387,47,2,15
95,7,9,1,8,3,49,7,26,82,339,48,1,7
178,6,30,15,18,4,74,8,57,144,327,34,2,3
87,6,12,7,8,3,59,22,34,145,395,36,1,5
281,9,12,3,11,5,74,6,27,121,373,39,2,2
157,7,18,5,11,3,23,13,29,73,267,42,0,3
206,9,18,2,17,5,39,14,34,90,232,25,2,1
117,5,19,3,16,3,36,11,37,90,267,25,0,0
148,6,6,1,9,3,10,16,35,81,212,34,2,0
138,7,0,0,0,0,0,14,33,91,199,32,2,0
94,7,0,0,0,0,0,14,30,90,221,30,0,0
81,5,0,0,0,0,0,13,29,54,313,30,1,1
15,2,1,0,0,0,2,13,15,55,194,24,0,0
30,7,1,1,0,0,4,19,24,76,285,28,1,0
38,6,2,0,2,1,0,12,15,30,178,21,0,0
