monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
9,1,4,3,0,0,18,0,10,37,123,9,1,0
6,2,3,0,0,0,13,0,8,105,19,9,1,1
3,1,1,0,0,0,1,0,7,25,13,2,0,2
5,1,2,1,1,1,4,0,15,64,12,3,1,3
17,4,7,2,5,1,50,0,17,61,28,7,1,0
61,4,4,3,3,2,20,0,33,139,44,7,1,7
42,1,4,0,0,0,15,0,8,42,30,14,1,3
53,3,8,7,0,0,59,1,23,122,21,6,0,13
74,4,7,3,0,0,22,0,20,88,19,12,1,4
102,4,5,13,0,0,29,0,35,99,12,11,2,2
116,6,6,4,2,1,25,0,27,160,9,12,1,1
80,4,5,2,1,1,31,1,25,70,10,14,0,1
55,3,1,1,0,0,4,0,3,11,31,3,1,3
51,3,3,1,0,0,2,0,31,146,13,9,0,5
96,3,6,3,0,0,7,2,21,83,14,3,0,2
108,5,5,5,3,1,55,0,36,166,13,5,0,2
51,5,4,2,0,0,7,3,23,120,15,7,1,1
54,4,3,2,0,0,1,1,21,166,14,4,0,2
102,7,8,1,7,1,24,2,26,83,19,15,1,6
131,4,8,2,3,1,30,2,13,55,14,7,2,4
100,6,5,6,3,1,44,1,42,220,14,6,0,4
89,7,9,4,4,1,71,2,45,195,13,10,0,0
43,8,8,4,3,2,22,1,21,65,13,10,0,1
46,4,0,0,0,0,0,3,11,67,7,8,0,0
50,6,4,1,0,0,8,7,19,86,11,10,2,2
48,7,5,0,2,1,34,6,19,87,21,9,0,1
45,6,6,2,2,1,26,7,22,147,16,10,0,1
40,6,2,1,0,0,16,2,23,145,9,11,2,4
39,6,7,1,1,1,15,4,16,99,15,9,0,0
40,7,3,4,2,1,24,2,22,155,20,10,0,1
28,6,3,0,2,1,12,2,11,64,20,7,0,3
29,4,4,1,0,0,17,4,11,44,16,8,0,0
35,6,5,3,2,1,25,3,22,118,11,10,0,2
31,2,1,0,0,0,3,2,11,51,15,10,0,3
37,6,2,2,2,1,11,3,22,98,15,9,0,4
49,6,6,3,0,0,13,4,15,73,18,8,0,3
28,4,5,4,0,0,16,6,23,135,16,13,0,1
35,4,2,3,0,0,3,3,12,42,11,8,0,2
36,4,3,1,0,0,25,2,18,50,15,11,0,5
28,5,5,2,0,0,15,0,13,42,9,10,0,2
29,4,0,5,0,0,14,0,40,206,14,8,0,1
27,4,2,2,0,0,8,1,18,71,18,8,2,2
35,4,5,1,0,0,11,2,48,249,15,15,1,4
29,5,2,2,1,1,15,4,42,215,20,10,0,4
59,6,1,4,0,0,19,2,44,182,15,12,1,9
36,5,4,4,0,0,18,1,40,156,9,16,1,2
32,7,6,9,0,0,27,6,29,108,21,10,0,2
35,6,4,2,1,1,8,2,28,84,14,14,0,2
27,3,1,2,0,0,6,3,20,74,17,9,0,3
32,5,4,2,0,0,19,3,33,212,17,16,0,1
33,4,0,3,0,0,16,2,24,228,19,16,0,1
22,4,1,1,0,0,8,3,13,50,9,11,1,1
25,5,1,1,0,0,3,5,15,70,23,12,1,1
20,1,4,1,0,0,0,8,13,72,13,13,0,1
