monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
13,2,0,0,0,0,0,0,1,2,0,0,1,0
1,1,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,0,0,0,0,2,0
16,1,0,0,0,0,0,0,0,0,3,1,0,0
6,1,0,0,0,0,0,0,1,2,3,2,0,0
65,1,0,0,0,0,0,0,0,0,31,8,0,0
30,1,0,0,0,0,0,0,1,1,26,13,3,0
4,1,0,0,0,0,0,0,0,0,13,5,1,0
0,0,0,0,0,0,0,0,0,0,9,4,1,0
0,0,0,0,0,0,0,0,0,0,5,3,1,0
3,1,0,0,0,0,0,0,0,0,25,4,0,0
18,3,2,0,2,1,2,0,10,50,32,11,2,0
11,1,0,0,0,0,0,0,1,2,36,6,0,1
27,3,4,0,4,1,0,0,6,10,40,10,1,0
2,1,1,1,0,0,2,0,2,3,24,8,1,0
0,0,0,0,0,0,0,0,2,4,31,6,0,0
1,1,0,0,0,0,0,0,2,11,35,8,2,0
0,0,0,0,0,0,0,0,2,8,31,8,0,0
4,2,1,0,1,1,2,0,4,8,29,10,1,0
1,1,0,0,0,0,0,0,5,8,34,10,0,0
0,0,0,0,0,0,0,0,0,0,42,18,0,0
0,0,0,0,0,0,0,0,3,14,31,13,0,0
2,1,0,0,0,0,0,0,1,2,53,12,0,0
5,2,1,0,0,0,1,0,4,4,29,13,0,0
3,2,1,0,2,1,3,0,5,39,46,17,1,0
0,0,0,0,0,0,0,0,2,8,27,15,0,0
0,0,0,0,0,0,0,0,6,26,37,8,0,0
0,0,0,0,0,0,0,0,0,0,33,10,0,0
4,2,1,0,1,1,2,1,5,20,31,10,1,0
0,0,0,0,0,0,0,0,0,0,42,8,0,0
1,1,0,0,0,0,0,0,0,0,49,12,0,0
0,0,0,0,0,0,0,0,1,5,29,15,0,0
1,1,0,0,0,0,0,0,0,0,49,12,0,0
3,2,1,0,1,1,2,0,1,1,29,10,0,0
2,1,0,0,0,0,0,0,2,0,50,14,0,0
0,0,1,0,0,0,3,0,0,0,37,9,0,0
0,0,0,0,0,0,0,0,1,0,21,4,0,1
0,0,0,0,0,0,0,2,5,6,23,7,0,0
1,1,0,1,0,0,3,0,6,20,31,9,0,0
0,0,0,0,0,0,0,0,1,1,28,8,0,0
0,0,0,0,0,0,0,0,1,3,25,10,0,0
0,0,0,0,0,0,0,1,1,3,33,10,0,0
0,0,0,0,0,0,0,0,3,11,22,9,0,0
