monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
13,2,0,0,0,0,0,0,4,6,73,10,1,0
29,1,0,0,0,0,0,0,3,20,11,1,2,1
39,4,10,0,10,1,12,0,10,6,16,7,4,0
15,3,3,1,2,1,6,0,4,9,19,7,0,0
94,5,3,0,3,1,4,0,10,62,8,5,3,0
7,2,1,0,1,1,0,0,4,9,8,0,1,6
50,1,1,0,0,0,3,2,5,42,4,3,0,1
89,5,16,6,11,1,3,0,21,25,11,1,1,0
85,1,4,1,3,1,0,0,11,132,6,1,0,1
64,1,4,0,4,1,0,1,7,26,3,1,0,0
28,1,2,1,1,1,0,1,6,25,10,3,1,1
48,1,3,0,2,1,2,2,9,41,18,2,2,0
60,2,3,1,3,1,4,1,12,29,29,5,0,5
114,2,5,0,3,1,19,2,16,79,47,2,1,0
120,2,18,5,14,1,75,1,40,244,21,2,0,0
71,2,9,0,9,1,34,1,27,156,22,2,1,1
51,1,2,0,1,1,0,1,9,58,17,6,0,0
44,2,5,1,4,1,0,1,68,271,17,4,1,0
21,1,0,0,0,0,0,3,8,30,19,1,0,0
16,1,0,0,0,0,0,2,6,36,28,4,0,0
35,2,3,0,3,1,4,2,12,58,29,3,0,0
15,2,2,0,2,1,0,3,8,63,38,3,1,1
18,2,3,0,3,1,4,1,12,44,23,2,0,2
90,1,3,1,2,1,2,6,13,88,49,2,1,0
15,1,4,2,3,1,14,4,16,59,30,3,0,0
14,1,2,0,2,1,0,5,9,47,26,4,1,3
21,3,3,0,3,1,18,3,10,79,36,5,0,0
19,2,8,3,5,1,2,5,18,94,56,3,0,0
5,1,0,0,0,0,0,5,7,124,35,2,0,0
29,1,0,0,0,0,0,0,10,47,48,4,1,0
164,2,1,0,1,1,0,2,8,130,37,9,0,4
216,1,0,0,0,0,0,5,6,65,37,4,1,0
295,2,11,4,8,1,4,8,62,311,67,10,0,2
107,2,9,0,9,1,0,2,19,47,51,5,0,1
12,2,4,2,1,1,18,8,11,138,59,13,0,1
15,1,2,1,1,1,0,9,13,76,50,7,0,0
32,1,3,1,2,1,0,18,18,106,63,15,0,0
14,2,4,0,1,1,20,8,11,60,62,8,1,0
6,2,2,0,2,1,2,10,10,52,71,12,1,0
14,3,11,0,10,1,15,14,15,48,79,9,0,1
19,4,13,0,13,3,16,9,23,45,63,13,1,0
