monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
201,3,4,1,3,1,2,0,8,2,2,1,1,1
124,3,5,1,4,2,2,0,13,9,4,0,1,0
95,3,3,1,2,1,2,0,10,27,3,0,0,2
53,4,0,0,0,0,0,0,5,10,9,2,1,0
86,4,4,2,2,1,8,0,11,25,9,1,0,0
26,6,0,0,0,0,0,0,13,45,6,3,0,2
63,8,2,0,2,1,0,0,16,33,8,4,2,0
47,4,5,2,3,1,2,1,14,25,10,2,0,1
46,7,1,0,1,1,0,0,19,51,8,2,1,0
61,6,1,1,0,0,2,0,20,40,10,1,0,0
103,4,0,0,0,0,0,0,19,16,5,2,2,1
102,7,2,0,2,1,0,0,37,80,12,3,0,2
42,5,2,1,1,1,2,0,32,86,17,6,1,1
7,5,2,2,0,0,4,0,17,41,21,3,0,8
39,7,1,1,0,0,6,0,28,38,23,8,1,1
34,6,17,8,6,2,47,0,35,113,17,2,1,4
30,8,18,1,15,3,46,0,30,96,16,4,0,0
31,5,15,4,12,2,37,0,32,88,26,7,1,2
11,6,6,0,6,2,4,0,12,20,15,2,1,0
29,6,22,2,19,3,59,1,37,128,22,8,1,8
16,6,17,0,10,2,57,0,21,84,28,7,2,5
34,6,20,8,17,3,89,0,43,118,29,6,2,0
21,6,16,5,14,3,68,0,52,199,17,10,0,3
10,3,4,0,7,2,12,0,18,40,27,5,2,0
29,6,3,3,1,1,17,0,30,88,25,7,2,1
16,3,1,0,1,1,0,0,20,44,40,8,4,1
13,3,2,1,1,1,16,0,24,52,28,8,0,0
14,3,2,1,1,1,10,0,26,55,25,9,0,0
8,3,0,0,0,0,0,0,10,16,30,4,1,0
8,3,0,0,0,0,0,0,14,28,33,10,0,0
11,5,0,0,0,0,0,0,13,24,20,8,0,0
24,6,2,0,2,1,2,0,30,76,37,11,0,0
35,8,0,0,0,0,0,0,26,50,28,7,0,0
29,5,2,0,2,1,4,0,42,159,24,10,0,0
22,4,1,0,1,1,0,1,24,53,31,10,1,0
21,7,1,0,1,1,0,1,17,32,26,7,1,0
