monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
262,5,1,0,1,1,2,3,5,22,33,3,1,0
289,5,0,0,0,0,0,1,1,1,7,0,1,0
379,6,3,0,2,1,28,11,5,28,31,1,0,0
220,5,3,0,4,2,18,9,7,36,20,6,0,2
331,3,1,0,1,1,0,14,12,54,7,2,0,0
236,8,7,2,5,2,26,17,26,67,8,3,0,1
289,4,4,0,3,1,20,11,31,103,8,2,1,0
217,6,4,1,3,2,5,10,20,45,5,2,0,1
187,4,2,0,1,1,2,14,11,58,13,2,0,1
297,5,7,1,3,2,13,9,19,67,12,4,0,5
313,3,7,1,5,2,7,4,10,14,7,3,0,2
351,9,17,5,11,1,32,13,31,62,10,5,2,1
278,7,19,2,24,2,75,16,46,127,17,3,0,3
390,7,28,1,27,2,76,11,63,151,8,2,0,3
309,9,30,3,19,3,121,13,58,195,6,1,0,9
361,7,44,3,39,2,243,26,231,605,11,4,0,8
488,7,71,9,62,2,194,26,229,459,18,0,0,1
459,7,36,8,34,2,223,24,111,341,10,2,0,7
415,6,46,1,43,3,219,20,96,238,9,1,1,0
397,5,38,7,30,2,173,63,136,396,7,3,0,6
335,6,25,0,26,2,43,25,74,149,68,7,1,1
360,4,17,6,17,2,40,15,94,224,9,5,0,4
377,4,32,1,29,3,100,12,61,99,10,2,0,0
413,5,31,4,29,1,74,25,137,393,16,3,0,1
269,5,42,0,38,3,139,32,93,233,17,3,0,6
141,6,17,1,18,3,80,20,57,192,15,2,0,1
317,5,42,6,33,3,103,21,72,166,17,5,0,0
143,6,17,1,13,1,63,17,61,173,16,6,1,2
182,4,7,0,8,3,22,19,42,94,14,0,0,2
430,4,33,2,30,2,88,23,57,112,13,2,0,0
302,4,18,2,18,2,46,26,50,113,11,4,0,0
280,4,14,0,12,2,79,24,42,87,9,1,0,3
265,4,14,0,13,2,94,22,21,46,17,3,0,0
395,4,30,3,29,2,89,23,64,137,12,0,0,2
296,4,14,0,17,3,44,17,35,83,15,3,0,1
264,6,20,2,19,2,67,14,30,78,11,2,0,1
241,5,17,1,15,2,47,15,23,54,8,2,0,5
203,6,25,1,18,3,53,22,37,57,12,3,0,4
436,6,57,5,50,2,123,29,85,153,4,1,0,1
303,6,32,4,30,2,70,28,65,179,10,3,0,0
