monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
134,6,21,5,16,2,20,1,33,25,154,12,3,1
74,6,25,0,25,2,24,0,39,27,19,6,1,0
36,4,10,1,9,2,8,0,30,17,7,4,1,0
16,4,4,0,3,1,8,0,7,11,8,2,1,0
2,1,0,0,0,0,0,0,1,11,5,1,0,0
5,2,1,0,1,1,4,0,2,3,4,5,2,0
7,3,2,0,1,1,32,0,1,1,6,3,1,0
62,5,1,0,2,1,32,0,7,38,14,3,0,1
69,3,1,0,1,1,4,0,4,11,8,2,0,3
171,6,7,1,5,3,38,0,31,75,30,5,0,0
178,5,3,3,0,0,26,0,4,17,16,4,0,0
38,4,1,0,1,1,0,0,2,2,16,2,0,1
48,5,4,0,4,2,20,0,4,10,12,3,3,1
53,4,4,1,3,2,14,0,8,19,51,2,0,1
43,7,6,1,5,2,62,0,14,67,58,5,2,0
28,7,6,1,5,2,20,0,14,36,30,5,2,1
10,4,2,0,2,2,4,2,7,51,31,5,0,0
29,7,9,1,7,2,75,0,9,35,16,2,1,0
26,5,3,0,4,2,52,0,14,79,22,8,1,0
0,0,0,0,0,0,0,0,1,2,26,1,1,0
38,6,1,0,1,1,4,0,10,31,39,5,0,2
15,4,1,0,2,2,23,0,8,40,106,5,1,0
34,7,8,2,6,1,56,0,24,109,75,7,0,0
43,5,1,0,1,1,1,0,16,30,58,6,1,0
91,9,2,0,3,1,5,0,43,109,44,5,2,0
72,5,0,0,0,0,0,0,57,69,35,5,2,0
45,7,1,0,1,1,2,2,50,126,40,6,1,0
27,8,0,0,0,0,0,1,26,81,60,8,2,0
16,10,0,0,0,0,0,0,36,104,64,8,4,0
12,5,0,0,0,0,0,3,23,120,49,5,3,0
25,8,0,0,0,0,0,1,44,147,77,12,3,0
17,7,0,0,0,0,0,1,21,131,52,16,1,0
42,10,0,0,0,0,0,2,50,113,72,6,1,0
71,11,0,0,0,0,0,4,57,155,71,8,3,0
24,8,0,0,0,0,0,2,41,132,59,5,1,0
38,10,0,0,0,0,0,1,54,84,49,11,1,0
29,10,0,0,0,0,0,3,51,155,58,7,2,0
53,6,0,0,0,0,0,2,39,98,36,3,2,0
79,7,2,0,2,1,2,3,91,273,47,9,0,0
15,4,1,0,1,1,0,1,33,96,72,6,1,0
