monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
17,3,5,3,2,2,30,0,11,48,6,6,0,5
2,2,8,4,1,1,41,0,6,10,5,6,0,2
16,6,7,5,2,1,61,0,14,63,7,10,0,2
1,1,3,2,0,0,13,0,6,8,2,5,0,7
9,3,3,2,1,1,18,0,8,24,7,7,0,2
4,2,8,7,0,0,125,0,8,41,2,1,0,4
7,4,1,2,1,1,59,0,8,92,3,3,0,4
18,3,6,4,1,1,18,0,11,36,7,8,0,4
18,5,6,4,2,1,24,0,19,73,3,7,1,3
49,4,6,4,2,1,45,0,43,164,8,5,0,1
36,4,4,3,1,1,19,1,13,49,8,8,0,0
14,3,0,1,1,1,0,0,22,94,3,2,0,0
8,3,2,0,2,1,0,0,15,58,7,1,0,0
39,4,1,0,0,0,0,0,34,142,7,5,1,1
49,3,2,0,3,2,4,0,39,133,9,3,1,3
24,2,1,1,1,1,16,1,17,94,15,3,1,1
20,2,3,3,0,0,53,0,34,199,6,8,0,0
20,5,2,1,1,1,23,0,21,126,10,8,0,1
33,4,0,0,0,0,0,1,25,105,12,7,0,1
39,3,2,1,1,1,8,0,28,140,6,4,1,5
18,3,3,1,1,1,26,1,27,205,4,8,0,0
71,5,4,5,1,1,42,0,42,320,12,7,0,1
21,2,1,0,1,1,18,0,20,88,6,5,0,0
29,4,0,1,0,0,6,1,42,337,9,3,1,0
27,3,0,0,0,0,0,0,22,87,7,2,0,0
25,5,0,0,0,0,0,1,28,85,8,3,0,1
13,5,0,0,0,0,0,2,25,195,3,6,0,0
33,6,1,1,0,0,0,0,34,183,10,4,0,1
9,3,0,0,0,0,0,0,23,146,11,4,0,0
19,4,1,1,0,0,10,0,27,125,14,2,0,0
35,3,0,0,0,0,0,1,23,126,10,3,2,0
34,3,0,0,0,0,0,0,25,95,8,8,0,0
28,1,0,0,0,0,0,1,23,163,11,3,0,0
29,1,0,0,0,0,0,0,26,109,16,7,0,0
31,2,0,0,0,0,0,2,30,183,4,6,0,0
