monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
45,1,0,0,0,0,0,0,1,1,6,0,4,0
10,2,1,0,1,1,4,1,9,42,18,3,2,0
0,0,0,0,0,0,0,0,0,0,19,5,4,0
0,0,0,0,0,0,0,0,0,0,29,6,1,0
16,2,3,0,3,1,16,3,11,40,91,26,2,0
14,2,1,0,1,1,2,1,5,22,161,43,3,0
0,0,0,0,0,0,0,1,3,18,92,18,1,0
20,1,0,0,0,0,0,6,0,18,91,19,2,0
11,1,1,0,0,0,0,7,1,37,111,14,2,0
31,3,3,0,3,1,6,1,5,20,119,18,3,0
58,2,1,0,1,1,2,3,5,43,107,27,0,0
19,3,2,0,2,1,4,2,7,35,134,31,0,0
3,1,0,0,0,0,0,7,2,31,125,32,0,0
3,2,2,0,0,0,7,2,1,14,528,55,2,0
38,2,0,0,2,1,7,1,6,11,227,39,4,2
27,2,1,0,1,1,4,1,4,8,137,33,1,0
12,2,4,2,1,1,10,5,12,49,204,43,0,0
3,2,1,0,2,1,6,11,3,34,251,55,3,0
126,1,0,0,0,0,0,2,1,7,273,74,2,0
101,2,1,0,1,1,4,9,8,27,240,56,1,0
10,2,1,0,1,1,4,4,5,37,219,44,2,0
55,3,2,0,1,1,12,7,10,40,244,40,2,1
46,3,4,0,3,1,25,4,6,27,238,41,2,0
69,4,1,1,3,1,23,5,11,55,306,63,1,0
58,1,0,0,0,0,0,6,3,31,270,52,1,0
184,2,0,0,0,0,0,6,4,18,248,42,1,0
174,5,15,0,12,1,53,7,19,71,317,45,1,0
63,4,14,0,13,1,46,4,18,50,194,35,1,0
252,1,12,0,14,1,29,6,17,39,277,69,1,0
87,2,4,0,4,1,14,4,5,15,313,58,1,0
16,2,8,0,6,1,30,4,12,63,288,54,0,0
74,2,17,0,17,1,52,2,17,32,273,47,0,0
154,3,21,0,24,1,49,3,30,40,347,63,1,1
198,2,18,0,17,1,38,7,26,64,241,52,0,0
290,1,28,1,27,1,51,6,34,58,252,55,1,1
324,3,17,0,12,1,33,4,15,24,276,66,0,0
103,1,25,1,27,1,58,8,38,80,234,41,0,0
33,1,20,0,11,1,31,6,15,38,281,44,1,0
115,5,52,0,63,1,133,1,71,132,187,46,0,0
10,1,20,0,7,1,23,14,14,47,221,34,0,0
