monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
125,8,43,3,38,6,282,0,66,248,23,16,4,0
54,8,22,1,18,4,111,0,37,95,26,13,1,1
8,4,3,0,4,2,16,0,10,24,24,12,4,0
14,4,5,1,4,2,14,0,11,19,21,12,0,2
4,2,3,0,1,1,8,0,2,1,22,7,1,1
8,4,3,2,4,2,27,0,7,26,20,11,4,1
6,2,4,1,3,1,13,0,11,32,25,10,2,1
8,2,3,1,3,1,14,1,7,27,20,8,1,0
14,4,4,1,5,2,29,0,10,55,20,8,3,1
5,2,2,0,2,1,4,0,23,67,24,12,1,1
23,5,11,1,9,2,29,0,20,38,23,12,0,1
8,3,5,1,4,2,11,0,12,17,31,17,3,1
23,2,8,1,4,2,60,0,16,57,42,13,2,1
26,1,7,1,4,1,42,0,9,25,37,12,3,0
16,2,4,1,6,1,13,1,13,30,34,24,3,0
15,3,4,0,4,2,10,0,12,23,38,21,1,0
19,3,7,0,7,1,14,1,16,34,38,16,5,0
11,3,3,0,3,1,45,0,15,100,36,17,0,2
21,4,5,0,6,2,34,2,12,46,42,17,2,0
23,3,11,2,6,1,37,1,13,45,36,21,1,0
21,2,4,0,4,1,21,0,9,48,47,24,2,1
7,2,2,0,1,1,7,0,12,27,47,13,1,1
13,3,5,1,6,2,43,0,10,34,35,13,0,0
5,2,4,1,4,2,7,0,22,77,52,14,1,0
2,1,1,0,1,1,0,0,2,1,42,7,2,0
4,2,2,0,2,1,6,0,7,21,43,23,1,3
1,1,1,0,0,0,1,0,1,7,33,17,3,1
1,1,1,3,1,1,20,1,13,50,38,15,2,0
22,2,7,1,6,1,10,1,14,25,47,12,0,1
10,1,4,0,4,1,4,0,5,3,54,14,0,0
2,2,1,1,1,1,2,0,5,6,52,14,0,1
9,1,3,0,2,1,7,0,11,29,54,7,1,0
8,3,5,1,3,1,18,2,5,10,45,14,2,0
4,1,1,0,2,1,5,1,7,16,57,19,1,0
3,1,2,0,1,1,5,0,13,49,56,13,2,1
4,2,2,0,1,1,7,2,15,38,57,18,0,1
1,1,0,1,1,1,4,1,10,37,35,18,2,0
2,1,1,1,1,1,0,4,50,188,62,21,0,0
0,0,0,0,0,0,0,1,2,5,61,18,0,0
0,0,0,0,0,0,0,4,2,24,62,20,0,0
0,0,0,0,0,0,0,2,2,16,47,21,1,0
0,0,0,0,0,0,0,1,1,1,59,17,0,0
0,0,0,0,0,0,0,5,1,5,64,12,0,0
0,0,0,0,0,0,0,2,0,0,62,21,0,0
1,1,2,0,0,0,3,6,0,11,59,16,1,0
1,1,0,0,0,0,0,3,3,43,68,17,0,0
1,1,3,0,0,0,3,2,6,8,62,27,1,1
7,2,2,0,5,1,9,3,6,31,70,20,0,0
2,1,2,1,1,1,2,4,3,4,49,6,1,0
0,0,0,0,0,0,0,3,1,35,55,25,0,0
0,0,0,0,0,0,0,5,4,16,50,8,0,0
0,0,1,0,0,0,0,7,1,6,57,18,0,0
0,0,0,0,0,0,0,0,0,0,35,19,2,0
0,0,0,0,0,0,0,2,1,12,51,15,0,0
2,1,0,0,0,0,0,2,0,1,63,20,0,0
4,2,1,0,1,1,2,1,2,8,48,13,0,0
0,0,0,0,0,0,0,4,0,2,39,10,1,0
0,0,0,0,0,0,0,2,1,0,49,15,0,0
