monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
24,2,3,0,3,1,2,0,7,8,10,1,1,0
45,3,7,0,7,1,14,0,7,7,10,1,0,0
11,1,2,0,2,1,4,0,7,51,16,1,0,2
7,1,6,0,5,1,14,0,18,66,30,6,0,1
8,4,8,2,7,1,20,1,26,133,40,6,0,0
24,6,13,1,11,1,33,1,24,58,48,12,0,2
13,3,4,0,5,1,13,0,13,37,55,12,0,1
32,6,6,2,4,1,16,1,24,94,61,13,0,1
31,7,10,1,8,1,25,0,27,75,72,18,0,1
21,5,4,1,4,1,11,0,36,74,48,9,1,0
20,4,6,1,5,1,12,3,46,187,45,16,0,0
7,2,3,0,3,1,4,0,19,64,68,10,0,1
16,5,2,0,2,1,8,0,44,186,68,22,0,0
23,5,1,1,0,0,4,1,28,153,65,18,0,1
18,4,2,0,1,1,3,1,20,89,80,8,1,1
27,6,9,1,9,1,29,4,19,59,66,20,1,0
28,9,7,1,5,1,17,2,27,107,87,6,0,0
27,7,8,0,7,2,21,2,19,64,75,9,1,0
29,6,4,0,6,1,16,1,17,71,83,15,1,0
31,5,10,0,8,1,19,1,19,72,61,13,0,0
19,5,5,0,6,1,13,1,13,27,56,12,1,1
9,3,1,0,1,1,2,1,6,17,46,11,0,0
17,3,2,1,2,1,6,0,20,76,78,7,0,0
10,3,1,0,1,1,2,2,13,47,60,21,0,0
13,3,3,0,2,1,7,1,10,27,58,7,0,0
11,1,6,0,7,1,13,2,21,94,45,11,0,0
14,2,1,0,1,1,2,3,22,106,49,9,0,1
25,3,1,0,1,1,0,1,15,45,60,9,0,0
39,3,1,1,0,0,0,1,27,104,45,14,0,0
8,5,4,0,4,1,12,1,12,31,54,16,0,0
25,5,7,0,6,1,23,5,23,96,52,17,0,0
4,2,0,0,1,1,3,2,12,64,39,15,0,0
2,1,1,0,0,0,1,1,4,9,28,7,0,2
25,3,1,0,2,1,3,1,28,129,51,7,0,0
16,2,4,2,1,1,3,0,18,67,26,6,0,2
3,1,2,0,1,1,5,1,13,78,45,15,0,0
34,3,6,2,6,1,16,1,27,72,47,13,1,0
3,2,2,0,2,1,2,1,10,40,33,7,0,3
11,5,1,0,1,1,2,6,8,31,37,11,0,1
31,6,13,3,10,1,32,2,49,149,38,14,0,0
7,3,5,1,4,1,10,6,17,52,26,14,0,0
