monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
83,8,19,0,16,1,88,0,34,85,1253,51,2,0
3,1,0,0,0,0,0,0,2,3,106,11,0,0
33,4,4,0,3,1,14,0,12,23,145,15,0,5
7,2,4,0,0,0,13,0,2,8,127,9,2,0
54,6,13,5,11,1,61,0,49,150,127,11,1,0
31,6,7,0,6,1,12,0,15,46,163,16,2,1
22,5,7,0,7,1,17,0,17,35,155,9,1,0
3,3,1,1,1,1,7,0,5,21,91,11,3,0
11,6,4,0,4,2,10,0,4,5,359,9,1,1
3,3,2,0,1,1,10,0,2,4,167,9,0,0
9,3,3,1,2,1,0,0,5,4,159,10,0,0
1,1,0,0,0,0,0,0,5,19,115,4,1,0
12,4,4,0,3,1,2,0,3,1,114,6,0,1
17,4,3,0,4,1,0,0,5,6,138,10,0,0
20,2,7,1,5,1,28,0,8,15,131,8,0,1
25,8,11,0,10,2,24,0,23,52,189,12,1,0
20,5,9,1,7,2,6,0,13,7,105,8,0,0
9,3,8,0,3,1,6,0,3,0,88,5,0,1
23,5,10,0,13,2,9,0,19,12,194,17,2,1
1,1,5,1,1,1,16,0,2,2,178,8,0,0
5,2,1,1,1,1,3,0,3,2,180,9,0,4
21,5,10,0,3,3,30,0,5,12,168,15,0,1
17,7,5,4,9,3,14,0,55,144,174,11,0,2
1,1,5,1,1,1,6,0,4,7,106,9,0,0
9,7,4,2,7,1,9,0,11,11,130,15,1,0
48,5,7,0,7,2,4,0,12,8,111,14,1,5
1,1,3,0,1,1,6,0,6,17,106,9,1,5
30,8,18,5,15,3,44,0,32,48,158,21,0,0
51,4,21,5,20,3,35,0,52,106,249,7,0,0
2,1,3,0,0,0,15,0,2,4,145,9,0,3
8,4,5,0,3,2,11,0,9,23,149,12,0,1
2,2,7,3,2,2,9,0,9,16,132,10,0,0
20,8,11,1,8,2,34,0,14,15,180,16,0,4
11,4,4,0,3,2,18,0,5,17,150,13,0,2
17,9,5,4,6,4,30,0,25,45,177,12,0,0
6,2,10,2,4,2,32,0,20,49,121,9,1,3
4,2,5,0,2,2,57,0,3,26,94,11,0,1
26,9,10,3,11,3,48,0,22,59,134,11,0,0
21,7,9,1,13,2,33,0,24,45,93,5,0,0
6,3,4,0,4,1,2,0,8,7,88,9,0,1
5,1,3,0,1,1,3,0,4,62,100,3,0,1
12,4,11,1,12,3,15,0,26,52,79,5,0,0
15,6,6,1,6,2,19,1,11,14,81,9,0,0
8,3,3,0,3,3,2,0,5,2,91,10,0,1
1,1,2,0,1,1,5,0,12,21,85,3,0,3
6,3,5,1,4,1,12,0,17,23,119,16,0,0
4,3,3,3,4,2,10,0,12,30,112,14,0,0
16,5,7,0,4,3,13,0,9,28,62,6,0,1
7,3,3,0,3,1,0,0,7,4,60,3,0,0
49,4,1,1,2,1,8,0,12,12,93,10,0,5
40,3,0,0,1,1,3,0,19,16,68,9,0,1
27,7,4,5,3,1,16,1,57,169,64,10,0,0
41,6,2,1,1,1,4,0,15,11,41,6,0,3
7,5,4,0,2,2,2,0,6,3,40,4,0,1
39,5,10,3,10,2,27,1,52,75,148,9,0,1
21,7,4,1,2,2,5,0,20,22,60,6,0,2
