monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
159,2,1,0,1,1,0,0,1,0,311,14,0,0
96,2,7,1,4,1,207,3,14,214,37,4,0,0
19,2,1,0,1,1,4,1,2,14,42,5,1,0
27,1,0,0,0,0,0,0,3,7,24,2,0,0
3,1,0,0,0,0,0,2,1,28,20,2,0,0
38,1,1,0,0,0,0,1,1,26,20,2,0,0
112,5,8,0,9,1,134,8,17,173,35,7,0,0
11,3,4,0,3,1,46,1,7,37,24,2,0,0
13,2,1,0,1,1,35,2,7,86,22,2,0,1
8,1,2,0,0,0,11,0,1,3,19,3,1,0
5,1,0,1,0,0,7,3,3,35,12,1,1,1
15,1,1,0,0,0,7,6,4,70,15,3,0,1
12,4,2,1,2,1,36,3,10,78,23,2,0,1
14,2,7,1,1,1,69,4,5,55,25,11,0,1
11,4,0,1,3,1,10,1,6,17,24,5,0,0
15,2,2,1,1,1,47,2,6,51,27,3,0,0
12,3,5,0,5,1,86,3,6,72,16,4,0,0
25,5,3,0,3,1,20,3,7,44,42,7,1,0
52,4,2,0,3,1,21,1,6,38,32,7,1,1
66,4,6,0,4,1,27,8,23,127,39,6,0,0
13,4,5,1,3,1,29,7,7,50,32,6,0,0
2,2,2,0,1,1,10,12,4,63,76,7,0,0
0,0,0,0,0,0,0,1,0,1,34,8,0,0
2,1,0,0,0,0,0,7,0,19,30,5,1,0
12,3,7,0,6,1,30,4,9,23,38,5,0,0
0,0,0,0,0,0,0,3,1,6,50,1,0,0
