monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
114,7,7,0,5,1,45,0,13,113,5,0,0,0
73,8,4,1,5,3,39,0,15,74,26,3,1,0
3,3,4,0,1,1,6,0,1,1,36,4,1,0
1,1,1,0,1,1,2,0,1,1,52,6,0,0
2,2,1,0,1,1,2,0,1,1,28,2,2,0
0,0,0,0,0,0,0,0,0,0,32,3,1,0
0,0,0,0,0,0,0,0,1,1,24,0,0,0
25,5,5,0,2,1,20,1,9,36,52,5,0,0
3,2,3,0,0,0,9,0,1,2,37,6,0,3
1,1,1,0,0,0,0,0,0,0,20,3,0,0
35,2,5,3,12,1,39,0,30,148,60,6,1,0
0,0,0,0,0,0,0,0,0,0,19,1,1,0
8,2,3,0,3,1,4,0,5,4,33,1,0,0
0,0,0,0,0,0,0,0,0,0,24,2,0,0
3,1,1,0,1,1,0,0,6,18,41,10,1,0
1,1,1,0,0,0,0,1,0,21,18,6,1,0
0,0,0,0,0,0,0,0,0,0,25,3,0,1
0,0,0,0,0,0,0,0,0,0,29,4,1,1
56,3,12,1,11,2,13,5,27,67,40,10,2,1
33,2,11,1,9,1,42,5,16,39,68,7,0,2
78,6,26,1,22,2,77,4,38,58,73,12,0,2
53,5,21,2,17,1,28,5,28,35,74,8,1,1
194,5,47,2,46,2,24,9,72,106,148,13,0,1
73,5,24,1,23,1,30,2,29,26,90,15,0,1
13,4,7,1,6,1,15,4,13,40,94,13,1,0
2,2,1,1,1,1,1,2,2,3,72,8,0,0
1,1,1,0,0,0,0,0,1,3,75,17,0,0
