monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
4,1,1,0,1,1,2,0,3,7,2,1,3,0
0,0,0,0,0,0,0,0,0,0,3,2,2,0
0,0,0,0,0,0,0,0,1,1,10,6,3,0
2,2,1,0,1,1,0,0,5,10,4,1,3,0
1,1,1,0,0,0,2,0,0,0,5,3,2,0
0,0,0,0,0,0,0,0,0,0,10,2,2,0
0,0,0,0,0,0,0,0,0,0,10,5,1,0
1,1,0,0,1,1,2,0,2,5,10,2,4,0
2,2,1,0,1,1,0,0,1,0,10,4,1,0
36,3,1,0,1,1,0,0,7,20,2,3,3,1
37,2,0,0,0,0,0,0,1,3,14,2,3,0
27,2,1,1,0,0,10,0,11,34,11,0,0,1
46,2,0,0,0,0,0,0,9,22,7,2,2,1
54,3,2,1,1,1,22,0,13,82,287,33,3,1
50,3,3,1,2,1,14,0,27,138,598,79,1,1
23,3,2,1,1,1,12,1,26,129,142,30,5,1
14,2,2,1,1,1,8,1,21,61,93,23,2,0
23,3,3,1,1,1,6,0,17,69,116,19,1,0
7,1,0,0,1,1,4,2,15,77,95,11,0,0
2,1,1,0,0,0,1,2,13,41,96,20,2,0
7,3,2,0,3,1,5,2,13,46,127,25,0,0
0,0,0,0,0,0,0,1,8,21,88,20,3,0
1,1,1,0,0,0,1,4,3,8,82,14,1,0
0,0,0,0,0,0,0,2,0,5,85,13,0,1
0,0,1,0,0,0,1,2,2,18,109,24,2,3
40,3,3,1,4,1,10,1,42,130,103,23,3,0
12,3,5,3,2,1,26,2,23,73,104,15,2,0
3,2,4,0,0,0,5,3,3,16,97,26,1,0
11,3,2,0,5,1,25,2,45,123,88,22,0,1
2,2,2,0,0,0,1,0,2,0,114,28,0,0
11,2,1,1,3,1,5,3,54,114,96,21,1,0
10,3,5,0,1,1,3,2,25,112,80,28,0,3
6,5,5,0,2,1,0,8,7,11,75,25,1,0
