monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
94,1,0,0,0,0,0,0,8,0,0,0,2,0
209,4,0,0,0,0,0,0,45,31,559,13,2,0
142,2,0,0,0,0,0,0,26,18,147,2,3,0
66,3,0,0,0,0,0,0,10,14,43,4,1,0
162,4,0,0,0,0,0,0,24,17,35,3,1,1
30,2,0,0,0,0,0,0,6,6,25,2,0,0
111,4,1,1,0,0,0,1,22,20,44,3,3,0
244,10,0,0,0,0,0,8,76,160,1717,46,0,0
276,12,0,0,0,0,0,0,51,109,247,14,0,0
60,5,0,0,0,0,0,0,19,48,70,7,0,0
79,5,0,0,0,0,0,1,21,59,65,8,0,0
13,5,0,0,0,0,0,0,5,24,59,8,2,0
14,3,0,0,0,0,0,1,6,19,80,4,0,0
16,4,0,0,0,0,0,0,12,36,69,6,0,0
56,3,0,0,0,0,0,1,21,60,62,5,0,0
62,6,0,0,0,0,0,2,16,46,90,5,0,0
29,5,0,0,0,0,0,1,10,27,50,9,1,0
10,6,0,0,0,0,0,0,5,15,291,10,0,0
4,3,0,0,0,0,0,2,1,8,135,8,0,0
2,2,0,0,0,0,0,6,2,13,131,4,0,0
22,2,0,0,0,0,0,1,16,51,71,8,0,0
77,2,0,0,0,0,0,2,42,119,81,6,1,0
34,3,0,0,0,0,0,4,26,70,91,6,0,0
31,3,0,0,0,0,0,4,6,18,61,4,0,0
31,2,0,0,0,0,0,2,7,34,77,6,1,0
27,5,0,0,0,0,0,2,7,17,74,6,0,0
28,1,0,0,0,0,0,2,17,31,70,3,2,0
45,6,0,0,0,0,0,7,18,51,105,12,0,0
1,1,0,0,0,0,0,6,2,29,63,4,1,0
2,2,0,0,0,0,0,2,1,2,53,3,0,0
41,3,0,0,0,0,0,2,27,58,65,9,0,0
0,0,0,0,0,0,0,5,2,13,69,2,0,0
5,3,0,0,0,0,0,8,1,20,65,6,0,0
25,7,0,0,0,0,0,7,11,33,61,8,1,0
13,4,0,0,0,0,0,3,5,15,68,4,0,0
12,3,0,0,0,0,0,1,1,1,64,5,0,0
0,0,0,0,0,0,0,3,1,4,54,5,1,0
1,1,0,0,0,0,0,4,2,3,57,3,1,0
10,3,0,0,0,0,0,4,9,31,67,7,0,0
3,3,0,0,0,0,0,4,0,3,64,4,0,0
3,2,1,0,0,0,2,2,1,4,46,5,0,0
5,3,0,0,0,0,0,2,1,2,51,9,0,0
6,3,0,0,0,0,0,3,4,12,46,4,0,0
17,3,0,0,1,1,2,1,17,50,61,8,0,0
84,3,5,0,5,1,6,3,33,64,62,7,0,0
18,4,1,0,1,1,2,3,11,24,61,6,0,1
89,5,5,0,5,1,0,4,32,48,48,7,0,0
59,2,3,1,2,1,2,2,15,13,38,7,0,0
2,1,0,0,0,0,0,3,1,2,36,3,0,0
9,2,1,0,1,1,0,0,1,0,74,2,0,0
7,1,0,0,0,0,0,0,2,3,67,2,0,0
1,1,0,0,0,0,0,1,0,3,63,7,1,0
4,1,0,0,0,0,0,1,4,5,42,4,0,0
0,0,0,0,0,0,0,1,0,0,37,3,0,0
0,0,0,0,0,0,0,0,1,2,40,1,1,0
13,6,1,0,1,1,0,6,10,23,52,8,0,0
