monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
21,1,1,0,1,1,0,0,2,3,16,0,0,0
3,2,4,0,1,1,7,0,1,1,30,2,0,0
0,0,0,0,0,0,0,0,0,0,16,1,0,0
1,1,0,0,0,0,0,0,0,0,19,1,1,3
17,2,0,0,0,0,0,0,0,0,17,5,1,0
1,1,0,3,0,0,5,0,7,21,20,2,0,0
0,0,0,0,0,0,0,0,0,0,17,0,0,0
1,1,0,0,0,0,0,0,1,2,20,2,0,0
0,0,0,0,0,0,0,0,0,0,21,1,0,0
0,0,0,0,0,0,0,0,0,0,13,4,0,0
0,0,0,0,0,0,0,0,0,0,16,1,1,0
1,1,0,0,0,0,0,0,0,0,26,0,1,0
0,0,0,0,0,0,0,0,0,0,8,1,1,0
0,0,0,0,0,0,0,0,2,9,12,4,0,0
0,0,0,0,0,0,0,0,0,0,10,0,1,0
0,0,1,0,0,0,0,0,0,0,15,2,0,0
0,0,0,0,0,0,0,0,0,0,9,2,0,0
0,0,0,0,0,0,0,0,0,0,13,1,0,0
1,1,0,0,0,0,0,0,0,0,24,8,0,0
0,0,0,0,0,0,0,0,0,0,8,3,0,0
0,0,0,0,0,0,0,0,0,0,9,1,0,0
0,0,0,0,0,0,0,0,0,0,11,1,0,0
0,0,0,0,0,0,0,0,0,0,8,1,0,0
2,1,0,0,0,0,0,0,0,0,12,0,0,0
0,0,0,0,0,0,0,0,0,0,8,1,0,0
6,1,0,0,0,0,0,0,0,0,11,3,0,0
0,0,0,0,0,0,0,0,0,0,11,2,0,1
3,1,0,0,0,0,0,0,0,0,9,1,0,1
70,2,1,1,1,1,0,0,8,26,19,3,1,10
39,2,6,1,5,1,2,0,6,1,35,5,0,3
77,3,41,10,31,1,20,0,44,17,43,7,0,1
92,2,34,3,31,1,6,2,35,17,42,4,0,7
71,2,25,1,22,1,4,2,23,5,37,2,0,11
54,2,27,7,19,1,16,1,31,22,23,1,0,9
58,3,37,11,24,1,27,0,35,13,132,3,0,17
