monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
9,2,4,0,3,1,9,0,3,2,4,2,1,0
81,6,20,4,16,2,60,6,35,80,32,9,1,0
42,5,0,0,0,0,0,1,19,79,28,9,3,0
44,2,0,0,0,0,0,1,24,51,39,4,1,0
19,2,0,0,0,0,0,5,19,60,24,5,1,0
30,3,0,0,0,0,0,0,27,90,34,8,0,0
13,1,0,0,0,0,0,3,16,70,28,4,1,0
35,1,0,0,0,0,0,2,46,137,40,11,0,1
49,5,1,0,1,1,0,2,36,136,33,4,1,0
59,8,1,1,0,0,6,3,17,93,50,13,1,0
82,4,0,0,0,0,0,0,48,161,48,9,2,0
37,4,1,0,1,1,0,6,32,98,38,9,0,0
64,2,0,0,0,0,0,0,50,74,46,13,1,0
74,6,0,0,0,0,0,4,75,353,41,7,1,0
83,6,0,0,0,0,0,1,49,125,28,13,0,2
54,6,0,0,0,0,0,9,28,145,37,10,2,0
7,3,2,2,0,0,6,3,8,85,37,14,0,0
29,4,0,0,0,0,0,2,41,116,38,13,2,1
12,4,0,0,0,0,0,1,31,99,41,13,1,0
58,5,1,1,0,0,6,4,64,286,34,16,2,0
61,4,0,0,0,0,0,11,69,505,39,8,1,1
62,5,0,0,0,0,0,12,58,319,29,7,0,0
46,3,0,1,0,0,5,10,37,110,33,11,1,0
15,2,0,0,0,0,0,3,18,80,41,8,0,0
8,2,0,0,0,0,0,5,13,65,30,11,1,0
9,2,0,0,0,0,0,2,19,44,31,5,0,0
35,2,0,0,0,0,0,3,42,141,35,13,0,0
24,3,0,0,0,0,0,1,35,81,41,3,0,0
12,2,0,0,0,0,0,3,22,48,34,8,1,0
9,3,0,0,0,0,0,2,20,60,33,3,1,0
9,2,0,0,0,0,0,1,31,106,42,5,0,0
