monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
95,5,9,1,8,1,34,0,79,264,7,1,0,0
37,2,4,0,4,1,9,1,33,146,12,4,1,1
4,1,2,0,0,0,1,1,7,33,5,3,0,8
82,3,5,1,2,1,10,0,66,242,19,9,2,1
131,5,9,8,4,1,26,1,167,618,9,2,2,0
83,3,5,1,6,1,14,2,89,305,7,4,0,1
57,5,5,0,5,1,26,2,70,273,5,4,1,1
55,2,2,1,1,1,4,0,56,233,5,1,1,0
30,2,2,1,1,1,2,1,35,176,4,3,0,0
40,3,3,0,3,1,4,1,27,102,4,4,0,0
67,4,6,0,6,1,12,0,105,452,8,4,0,2
18,3,3,0,2,1,4,1,25,119,7,8,1,0
69,3,5,2,1,1,13,6,184,938,9,8,2,2
83,5,2,0,4,1,3,23,103,499,11,3,0,0
172,3,6,2,3,1,38,13,115,558,5,4,1,0
47,2,1,0,0,0,9,6,63,376,11,2,2,0
52,5,2,0,4,1,28,4,195,995,8,4,0,0
23,2,1,0,1,1,92,7,40,220,4,7,2,1
18,3,2,0,1,1,2,11,42,174,3,1,2,1
25,5,4,1,4,1,8,11,66,270,8,1,0,1
22,2,4,1,0,0,13,10,35,145,11,5,1,1
34,5,4,1,3,1,17,13,60,197,11,3,0,0
56,7,8,1,9,1,20,8,68,263,8,7,0,1
48,6,5,0,5,2,16,5,59,201,5,5,1,1
26,2,5,1,0,0,9,12,28,128,4,7,0,0
25,4,2,1,2,1,6,9,34,134,5,0,0,0
49,9,12,0,11,1,17,18,47,189,12,5,1,0
30,3,2,0,1,1,2,10,50,169,2,4,0,0
22,1,2,0,0,0,3,16,19,112,8,4,0,0
32,7,3,0,8,1,9,4,43,113,3,3,0,0
18,3,5,0,2,1,7,7,16,60,6,4,0,0
21,4,6,0,6,1,8,6,28,90,6,3,0,0
4,2,2,0,0,0,1,13,8,41,4,4,0,2
