monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
3,1,0,0,0,0,0,0,1,9,2,0,1,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,1,1,1,0,0,14,0,4,14,24,1,2,5
120,2,4,1,1,1,26,8,95,624,290,27,6,4
206,3,15,5,9,1,99,15,137,841,115,16,1,3
98,4,5,4,4,1,35,15,89,530,258,25,4,1
63,4,7,3,3,1,31,12,72,416,137,18,5,2
29,2,3,1,1,1,8,7,49,217,198,13,3,3
55,2,4,2,1,1,11,9,66,298,95,11,2,2
167,2,3,3,1,1,18,9,86,364,120,12,0,1
18,1,1,2,0,0,3,7,29,134,99,11,1,0
47,2,2,1,2,1,19,5,80,432,61,4,0,0
82,1,0,0,0,0,0,6,58,426,97,12,0,0
31,1,0,0,0,0,0,6,27,99,59,3,0,0
9,1,0,0,0,0,0,4,7,29,50,5,0,0
3,1,0,0,0,0,0,1,9,26,46,1,2,0
12,1,0,0,0,0,0,5,3,25,66,7,1,0
0,0,0,0,0,0,0,4,5,26,53,5,2,0
34,1,0,0,0,0,0,4,11,71,41,5,2,0
136,2,0,0,0,0,0,1,27,195,76,8,0,0
121,1,0,0,0,0,0,5,18,79,60,3,0,0
46,1,0,0,0,0,0,3,17,133,72,5,0,0
68,1,0,0,0,0,0,1,13,64,65,3,1,0
88,1,0,0,0,0,0,5,25,89,53,10,0,0
134,1,0,0,0,0,0,25,174,1184,93,8,1,0
59,2,0,0,0,0,0,16,45,382,73,13,1,0
49,1,0,0,0,0,0,7,28,142,42,4,1,0
33,1,0,0,0,0,0,8,17,157,45,8,1,0
31,1,0,0,0,0,0,15,27,272,49,3,2,0
10,1,0,0,0,0,0,12,23,154,33,9,0,0
1,1,0,0,0,0,0,12,86,737,37,8,2,0
0,0,0,0,0,0,0,7,17,69,42,4,1,0
1,1,0,0,0,0,0,6,9,65,48,10,0,0
