monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
18,1,1,0,1,1,0,0,1,0,4,0,2,0
13,1,0,0,0,0,0,0,0,0,5,0,4,0
20,1,0,0,0,0,0,0,0,0,2,0,1,0
27,1,0,0,0,0,0,0,0,0,1,0,3,0
36,1,0,0,0,0,0,0,0,0,5,0,0,0
76,1,0,0,0,0,0,0,0,0,16,0,1,0
46,1,0,0,0,0,0,0,2,11,7,0,0,0
44,1,0,0,0,0,0,0,0,0,7,2,1,0
55,1,0,0,0,0,0,0,0,0,13,2,0,1
27,1,0,0,0,0,0,0,0,0,16,3,2,0
67,2,2,1,1,1,4,0,5,11,16,1,1,1
73,1,0,0,0,0,0,0,2,7,8,4,1,0
40,1,2,1,1,1,4,0,4,8,7,2,2,0
54,2,0,0,0,0,0,0,3,22,11,1,0,0
26,2,0,0,0,0,0,0,7,60,10,1,2,0
25,1,0,0,0,0,0,0,11,25,12,1,0,0
44,2,0,0,0,0,0,0,10,45,10,0,2,0
17,1,0,0,0,0,0,0,5,9,6,3,1,0
41,1,0,0,0,0,0,0,7,10,31,1,3,0
27,2,0,0,0,0,0,0,5,4,20,0,2,0
10,2,0,0,0,0,0,0,5,24,13,2,1,0
32,2,0,0,0,0,0,0,10,19,10,3,3,1
77,3,0,0,0,0,0,0,15,26,18,3,4,1
86,5,1,1,0,0,2,1,18,82,134,4,2,0
139,6,1,1,0,0,4,2,21,108,183,15,4,0
173,11,0,0,0,0,0,4,82,223,650,37,4,0
152,12,0,0,0,0,0,2,59,185,138,17,2,0
198,27,1,0,1,1,2,6,103,366,432,33,2,0
99,9,0,0,0,0,0,8,59,281,304,32,2,1
146,12,0,0,0,0,0,6,79,280,174,17,1,0
159,18,1,1,0,0,0,14,117,390,940,45,4,0
145,15,0,0,0,0,0,8,114,420,351,35,1,1
146,13,0,0,0,0,0,13,92,335,177,26,0,0
216,11,2,1,1,1,12,15,121,465,184,18,2,0
168,24,0,0,0,0,0,27,118,601,587,39,5,0
81,9,1,0,1,1,4,10,64,270,154,21,0,0
77,11,0,0,0,0,0,13,92,493,130,16,2,0
71,8,0,0,0,0,0,11,66,302,145,12,4,0
88,9,0,0,0,0,0,9,65,250,170,14,0,0
41,4,0,0,0,0,0,4,33,118,101,14,1,0
90,8,0,0,0,0,0,9,47,269,100,15,0,0
104,10,0,0,0,0,0,15,56,205,97,18,1,0
62,6,0,0,0,0,0,11,52,234,212,26,1,0
98,8,0,0,0,0,0,12,46,180,128,21,1,0
113,8,0,0,0,0,0,11,92,303,116,14,0,0
47,5,0,0,0,0,0,8,36,155,74,11,0,0
62,7,0,0,0,0,0,6,60,194,140,18,3,0
130,19,0,0,0,0,0,16,67,286,264,18,1,0
185,23,0,0,0,0,0,10,124,605,110,17,1,0
180,13,0,0,0,0,0,12,68,232,117,28,0,0
196,22,1,0,1,1,6,20,71,266,221,18,0,0
