monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
2,1,0,0,0,0,0,0,3,4,146,23,5,1
66,4,10,2,7,1,2,2,13,7,1225,270,12,0
7,2,0,1,0,0,0,1,3,2,517,134,8,1
11,2,1,0,1,1,0,0,3,2,245,69,7,1
8,2,5,1,3,1,9,1,4,3,146,52,7,0
2,1,0,1,0,0,5,0,1,5,110,34,6,0
0,0,0,0,0,0,0,0,0,0,61,16,0,0
8,1,0,0,0,0,0,1,1,0,125,33,2,0
10,1,0,0,0,0,0,0,0,0,287,60,1,0
3,1,0,0,0,0,0,0,1,0,103,24,1,0
1,1,0,0,0,0,0,0,0,0,81,21,0,0
1,1,0,0,0,0,0,0,0,0,84,27,3,0
1,1,0,0,0,0,0,0,0,0,74,28,1,0
1,1,0,0,0,0,0,0,0,0,56,16,1,0
0,0,0,0,0,0,0,1,0,1,50,9,1,0
2,1,0,0,0,0,0,0,0,0,50,8,0,0
0,0,0,0,0,0,0,0,0,0,50,17,1,0
0,0,0,0,0,0,0,0,0,0,25,5,0,0
0,0,0,0,0,0,0,1,0,0,33,10,0,0
1,1,0,0,0,0,0,0,0,0,49,12,0,0
1,1,1,0,0,0,0,0,0,0,22,4,2,0
1,1,0,0,0,0,0,0,0,0,23,3,0,0
0,0,0,0,0,0,0,0,0,0,25,6,0,0
0,0,0,0,0,0,0,0,0,0,18,7,1,0
0,0,0,0,0,0,0,0,0,0,11,4,0,0
0,0,0,0,0,0,0,1,0,1,17,2,1,0
0,0,0,0,0,0,0,0,0,0,10,2,0,0
0,0,0,0,0,0,0,0,0,0,15,4,0,0
0,0,0,0,0,0,0,0,0,0,18,5,0,0
0,0,0,0,0,0,0,0,0,0,10,1,0,0
0,0,0,0,0,0,0,0,0,0,5,4,0,0
0,0,0,0,0,0,0,0,0,0,12,2,0,0
0,0,0,0,0,0,0,0,0,0,14,1,0,0
0,0,0,0,0,0,0,0,0,0,18,2,0,0
0,0,0,0,0,0,0,0,0,0,12,3,0,0
0,0,0,0,0,0,0,0,0,0,11,4,0,0
0,0,0,0,0,0,0,0,0,0,11,0,0,0
0,0,0,0,0,0,0,0,0,0,13,1,0,0
0,0,0,0,0,0,0,0,1,2,6,4,0,0
0,0,0,0,0,0,0,0,0,0,14,3,0,0
0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,0,0,0,0,0,0,0,0,5,2,0,0
0,0,0,0,0,0,0,0,0,0,9,2,0,0
0,0,0,0,0,0,0,0,0,0,10,2,0,0
0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0,0
1,1,0,0,1,1,0,0,1,0,3,2,0,0
0,0,0,0,0,0,0,0,0,0,11,0,0,0
