monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
53,1,16,1,14,1,31,0,21,16,7,1,0,0
22,3,4,0,5,1,17,0,8,23,38,4,2,4
6,1,2,0,1,1,25,0,1,10,19,3,2,10
105,5,33,4,25,3,145,2,61,176,41,11,1,2
51,7,33,10,26,2,206,0,68,178,86,9,1,1
34,5,16,2,14,3,98,2,38,161,62,10,1,6
26,5,9,1,7,1,87,0,32,121,52,14,2,1
26,8,23,6,13,1,183,2,28,136,82,8,1,1
8,4,8,1,5,1,112,1,16,106,85,17,2,5
2,2,5,1,2,2,35,0,5,20,99,18,4,10
14,10,14,5,11,2,146,0,21,91,103,15,0,1
26,10,31,10,19,1,261,3,52,260,102,17,1,3
2,2,4,1,1,1,11,0,3,15,93,11,1,3
13,5,10,3,8,1,72,0,19,79,94,15,0,7
15,9,19,3,13,2,136,3,54,292,145,21,1,1
20,8,13,7,12,2,81,4,35,192,139,23,1,2
16,8,12,1,9,2,72,3,25,83,136,18,1,0
9,6,13,2,7,2,60,5,23,74,130,28,2,2
5,4,5,0,4,2,28,4,7,27,140,28,0,2
5,4,7,2,4,2,52,8,12,65,119,21,2,2
13,7,18,2,12,1,107,4,27,105,203,29,2,2
5,2,7,2,2,1,35,5,16,90,147,25,1,1
17,11,15,2,11,1,53,4,22,67,149,24,0,0
5,5,13,1,5,1,28,7,10,45,152,33,0,4
0,0,2,0,0,0,17,1,0,8,144,19,0,1
13,9,9,4,11,2,58,6,35,96,141,22,0,1
2,2,7,1,1,1,35,7,7,47,149,32,0,2
4,3,9,1,3,1,41,7,12,43,151,19,0,1
10,9,12,2,8,2,59,12,25,107,172,30,3,1
3,3,7,1,3,1,29,4,20,58,171,30,0,1
3,3,10,1,3,1,42,7,9,20,169,30,0,2
12,3,6,1,5,2,60,11,10,50,170,24,0,2
1,1,7,2,1,1,36,7,11,41,201,35,0,0
2,2,6,2,2,1,39,5,14,63,163,23,2,1
16,9,15,0,13,1,94,8,22,82,153,36,0,1
7,6,7,1,5,1,46,5,14,83,166,21,1,14
