monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
351,2,1,0,1,1,4,1,5,76,68,9,0,0
46,3,2,1,1,1,6,0,11,42,27,2,1,0
14,3,1,0,1,1,2,0,6,23,24,2,2,1
5,1,0,0,0,0,0,0,2,8,21,2,0,0
7,1,1,1,0,0,0,0,3,32,20,3,1,2
72,1,0,0,0,0,0,0,5,17,26,8,0,0
106,1,2,2,0,0,10,0,13,33,32,4,0,1
18,1,0,0,0,0,0,0,12,45,32,7,0,1
13,1,1,1,0,0,2,0,8,27,40,6,0,0
5,1,1,1,0,0,16,0,4,21,23,5,0,0
30,3,1,0,1,1,6,0,9,34,36,4,0,3
5,2,0,0,0,0,0,0,9,16,25,3,0,2
42,5,7,3,4,1,38,0,14,46,39,10,0,1
25,1,2,2,0,0,10,0,18,79,33,6,0,0
38,3,3,1,2,1,12,0,9,23,20,4,0,0
54,2,1,0,1,1,4,0,6,62,10,1,0,2
36,4,4,0,4,1,16,0,10,35,34,6,0,1
129,3,5,2,3,1,32,0,13,48,39,8,0,0
45,2,2,1,1,1,28,0,11,34,33,10,1,0
34,1,0,0,0,0,0,0,6,32,26,5,0,0
21,2,0,0,0,0,0,0,4,27,24,8,0,0
10,1,0,0,0,0,0,0,1,1,29,5,0,0
16,3,0,0,0,0,0,0,5,11,24,3,0,0
14,1,0,0,0,0,0,0,5,17,22,5,1,0
13,2,1,0,1,1,2,0,3,5,17,6,0,0
9,3,2,0,1,1,13,0,4,42,16,5,0,0
15,2,2,0,3,1,15,0,6,33,10,1,1,0
4,1,0,0,0,0,0,0,2,5,10,1,0,0
2,1,0,0,0,0,0,0,0,0,10,1,0,0
4,1,0,0,0,0,0,0,2,6,11,4,0,0
