monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
1,1,0,0,0,0,0,0,1,1,6,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0
1,1,0,0,0,0,0,0,0,0,4,0,0,0
6,3,1,0,1,1,2,0,1,1,10,1,0,0
1,1,0,0,0,0,0,0,0,0,7,0,0,0
0,0,0,0,0,0,0,0,0,0,6,2,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,2,0
24,1,1,0,1,1,2,0,1,1,18,0,0,0
31,2,9,0,9,1,16,0,10,8,727,28,1,1
3,2,1,0,1,1,4,0,2,3,69,3,0,0
1,1,1,1,0,0,2,0,2,8,36,0,0,0
0,0,0,0,0,0,0,0,0,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,59,4,0,0
2,2,1,0,1,1,2,0,3,5,25,2,0,0
0,0,0,0,0,0,0,0,0,0,26,2,0,0
0,0,0,0,0,0,0,0,0,0,27,3,0,0
19,1,7,0,7,1,14,0,7,7,19,3,0,0
1,1,0,0,0,0,0,0,1,0,24,1,0,0
