monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
38,4,1,1,0,0,8,0,1,4,100,5,0,0
208,3,0,0,0,0,0,0,0,0,27,1,0,0
68,2,0,0,0,0,0,0,0,0,33,2,0,0
73,2,0,0,0,0,0,0,0,0,56,2,1,0
76,5,0,0,0,0,0,0,0,0,17,0,1,0
78,4,0,0,0,0,0,0,0,0,23,1,0,0
62,3,0,0,0,0,0,0,0,0,20,0,1,0
45,3,0,0,0,0,0,0,0,0,27,4,0,0
48,3,0,0,0,0,0,0,0,0,23,2,1,0
57,3,0,0,0,0,0,0,0,0,19,1,0,0
28,3,0,0,0,0,0,0,0,0,12,1,0,0
43,3,0,0,0,0,0,0,0,0,34,2,0,0
19,3,0,0,0,0,0,0,0,0,16,3,0,1
68,5,0,0,0,0,0,0,0,0,20,3,0,0
54,7,1,1,0,0,6,0,1,3,18,0,1,1
58,7,0,0,0,0,0,0,0,0,17,2,1,0
53,5,1,1,0,0,2,0,1,1,12,2,1,0
26,4,0,0,0,0,0,0,0,0,14,1,0,0
48,7,0,0,0,0,0,0,0,0,20,6,1,0
37,10,1,0,0,0,2,0,0,0,40,6,1,0
54,6,1,0,1,1,0,0,1,0,24,3,0,1
45,6,0,0,0,0,0,0,0,0,18,2,0,1
30,7,1,1,0,0,4,0,1,2,22,4,1,0
34,9,1,1,0,0,2,0,1,1,12,1,1,1
94,9,0,0,0,0,0,0,0,0,25,2,0,0
93,10,1,1,0,0,2,0,1,1,10,4,0,0
81,10,0,0,0,0,0,0,0,0,10,1,0,0
120,11,0,0,0,0,0,0,0,0,17,3,1,1
91,10,1,0,0,0,4,0,0,0,25,3,0,2
68,11,1,1,0,0,6,0,1,3,29,5,0,0
59,8,2,2,0,0,4,0,2,2,21,2,0,0
103,11,0,0,0,0,0,0,0,0,16,4,0,0
39,11,0,0,0,0,0,0,0,0,25,1,1,2
41,10,2,0,0,0,2,0,0,0,13,3,0,0
72,11,3,2,2,2,2,0,4,2,21,6,0,0
36,6,1,0,0,0,4,0,0,0,15,4,0,1
50,8,0,0,0,0,0,0,0,0,27,4,0,0
45,9,1,1,0,0,2,0,1,1,18,2,0,0
30,6,0,0,0,0,0,0,0,0,23,2,1,5
35,8,0,0,0,0,0,0,0,0,18,2,0,4
101,10,51,5,48,5,35,2,57,26,20,6,0,2
90,10,87,4,83,7,147,116,2582,11625,14,1,0,2
72,11,73,2,70,7,77,8,85,85,19,5,0,3
69,8,69,2,69,6,56,7,78,79,31,5,1,2
93,7,98,3,93,6,59,7,108,79,28,4,0,2
102,6,105,2,100,5,68,8,106,54,26,6,0,1
66,9,67,2,66,6,89,3,75,59,18,3,0,1
50,9,46,1,43,6,111,6,52,110,12,3,0,3
102,7,70,1,67,5,77,5,73,55,9,0,0,4
128,9,124,3,122,6,146,8,154,214,14,2,0,2
87,9,81,4,79,6,59,6,89,77,19,2,0,0
38,7,44,2,39,6,19,5,43,37,18,1,0,2
59,13,61,0,59,6,41,7,65,54,31,6,0,3
58,8,66,2,58,5,89,4,63,70,35,2,0,5
78,10,77,3,78,7,238,5,83,148,13,3,0,2
102,11,113,5,102,8,217,7,109,158,32,0,0,1
54,10,51,2,54,8,29,3,60,34,18,2,0,1
55,6,59,1,55,5,35,9,60,33,10,2,0,1
40,9,38,1,40,5,38,7,42,46,18,3,0,2
38,8,39,1,38,6,55,13,52,100,37,2,0,1
47,8,48,2,47,7,12,2,49,6,8,1,0,0
56,9,60,1,56,6,64,5,63,55,14,3,0,0
