monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
285,5,31,0,30,3,121,1,36,70,0,0,1,1
236,2,35,1,34,2,85,0,59,94,0,0,0,0
94,1,6,1,5,1,20,0,11,23,0,0,1,0
42,4,7,0,4,2,18,0,7,13,0,0,1,1
274,5,4,0,5,3,26,0,15,39,0,0,0,1
197,4,21,1,18,4,76,0,23,41,0,0,0,0
142,5,9,1,7,2,34,4,22,43,0,0,0,1
108,5,10,0,9,3,41,3,28,52,0,0,1,2
122,4,16,1,13,4,34,4,44,78,0,0,0,2
158,4,14,2,14,3,40,5,25,83,0,0,1,3
232,5,26,2,25,3,84,2,51,123,1,0,1,9
404,6,56,3,52,4,198,6,92,181,4,0,0,2
488,7,41,9,33,4,135,11,64,192,1,0,0,4
272,5,18,2,18,4,60,8,45,71,0,0,1,2
538,4,36,4,32,4,80,8,69,124,0,0,1,0
481,8,85,2,78,4,241,31,168,453,226,7,0,1
91,8,14,0,13,5,52,28,47,227,37,5,0,3
194,7,14,1,13,5,44,22,47,193,22,4,0,0
194,6,19,3,17,4,65,18,59,217,20,5,0,1
55,4,15,0,12,3,44,10,44,159,16,11,2,0
63,3,10,1,6,2,41,9,22,112,15,3,0,0
98,5,8,0,4,2,58,5,9,116,10,7,0,0
14,2,1,0,3,1,28,3,7,44,11,3,0,2
105,4,10,0,9,2,39,8,27,109,17,8,1,0
191,4,15,2,11,2,58,5,23,55,8,5,0,4
260,6,16,0,15,4,81,12,32,171,23,10,0,5
356,4,23,4,23,4,140,10,49,191,26,2,0,5
246,7,39,5,36,2,61,11,64,159,30,9,2,3
362,4,33,5,24,3,140,16,46,125,22,3,0,3
267,6,30,3,21,3,139,13,39,94,13,3,1,1
229,6,29,3,25,2,147,11,49,131,15,8,1,4
304,6,14,1,10,3,75,9,22,83,23,5,2,5
457,10,29,4,24,4,202,21,68,281,17,9,1,2
574,8,18,5,13,5,103,12,39,168,17,6,0,12
375,6,28,2,25,5,116,10,45,158,21,4,1,14
