monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
93,3,13,0,13,1,0,0,17,1,1,4,1,0
115,1,36,0,36,2,0,0,69,38,1,1,0,0
58,1,21,0,21,1,18,0,50,19,0,0,1,1
34,1,15,0,15,1,0,0,47,6,3,0,1,0
35,2,11,1,10,1,10,0,26,36,4,2,1,0
17,3,7,0,6,1,10,0,16,30,3,1,1,0
1,1,0,0,0,0,0,0,4,2,2,0,1,0
2,2,1,0,1,1,0,0,1,0,11,1,0,0
9,1,3,0,3,1,4,0,6,4,7,0,1,3
1,1,0,0,0,0,0,0,2,4,3,1,2,5
45,3,23,3,18,1,101,0,32,52,5,3,0,4
84,5,46,5,38,1,114,0,56,67,3,3,0,1
55,2,26,4,21,1,41,0,35,29,6,2,0,5
49,2,23,1,21,1,79,0,35,20,4,1,0,7
13,2,9,5,6,1,68,0,13,37,14,1,0,2
68,6,37,7,32,1,341,0,69,292,8,4,1,10
24,2,11,2,11,1,76,0,28,133,15,0,0,11
43,5,26,10,14,2,203,0,32,119,19,2,0,0
34,7,24,11,16,2,223,0,40,154,10,3,1,1
7,2,5,0,2,2,34,0,9,15,15,4,0,3
33,4,12,1,11,2,108,0,29,105,17,9,0,0
27,3,11,3,3,2,127,0,9,71,18,8,0,1
10,4,5,0,5,1,44,0,9,51,29,8,0,5
12,5,9,1,5,2,93,0,16,58,26,2,0,1
33,6,15,5,11,2,178,0,40,187,19,5,1,4
15,5,6,1,7,2,24,0,18,51,18,6,0,1
23,5,12,4,8,2,184,1,22,131,19,7,0,1
42,4,16,1,12,1,207,0,17,104,25,8,0,2
4,2,3,1,2,1,30,0,11,53,28,4,1,0
38,5,20,2,16,2,258,1,36,201,26,10,0,1
44,3,12,0,18,2,88,0,23,73,32,2,0,6
108,6,30,1,25,3,244,0,30,113,30,5,0,4
205,4,57,6,50,3,357,0,68,229,29,13,0,2
123,7,41,4,37,3,238,0,51,124,22,11,0,0
68,7,25,2,20,3,151,1,48,131,25,4,0,0
61,7,26,0,26,3,134,0,32,82,36,11,0,2
48,7,21,0,20,3,136,1,28,84,40,10,0,2
43,6,30,2,17,3,162,0,26,64,28,15,0,0
73,7,24,2,24,3,177,4,37,127,27,9,0,1
36,4,20,0,14,3,93,2,90,343,25,10,0,1
