monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
20,2,1,0,1,1,0,0,1,0,40,3,0,1
144,3,15,1,13,2,52,0,20,46,21,4,0,1
91,4,16,1,9,2,122,0,23,98,16,4,0,3
58,5,12,1,13,2,130,0,20,96,15,3,1,3
147,6,20,3,16,4,252,0,28,134,15,4,0,3
67,4,21,3,13,3,154,0,28,109,12,1,0,0
96,5,20,3,18,3,182,3,32,152,6,4,0,6
49,3,14,0,12,2,188,0,25,141,8,2,0,1
48,5,21,6,14,4,131,1,30,132,46,13,0,1
48,6,25,1,25,3,140,0,36,158,37,5,0,3
4,2,6,1,4,2,38,1,7,38,12,4,1,1
26,4,14,3,10,3,164,1,18,125,13,3,1,9
21,2,17,1,11,3,88,1,16,42,13,6,1,0
70,7,21,9,15,3,218,1,36,165,53,6,1,1
5,2,3,0,3,1,25,0,6,25,21,4,0,3
20,5,8,1,4,2,44,0,7,17,20,7,0,2
38,5,11,3,5,1,58,0,10,34,20,11,0,13
18,4,10,2,7,2,89,0,27,153,18,3,0,1
56,7,20,13,17,4,249,3,49,321,18,9,0,6
61,3,7,1,1,1,71,0,9,41,7,4,0,3
93,5,7,6,3,2,98,1,15,71,30,8,1,1
169,6,26,3,23,4,142,2,42,177,28,9,0,2
33,5,7,1,5,2,64,0,13,60,40,10,0,4
36,7,15,2,12,4,105,1,21,69,26,7,0,0
19,8,14,4,6,2,53,0,22,68,17,6,0,5
47,7,13,0,11,2,63,1,25,83,28,10,0,11
39,9,14,5,15,3,169,0,61,253,27,12,0,0
14,6,16,11,14,2,166,0,99,531,31,6,0,1
12,7,9,0,12,3,116,1,32,102,22,9,1,1
6,4,5,1,6,2,42,1,9,36,27,5,0,0
1,1,1,1,1,1,21,1,15,56,31,11,0,1
2,1,0,0,0,0,0,1,20,46,25,5,0,0
20,2,1,1,1,1,19,0,6,22,25,6,0,0
7,1,0,0,0,0,0,1,8,23,28,10,0,0
4,1,0,0,0,0,0,0,14,30,23,5,0,0
