monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
35,2,1,0,0,0,0,0,1,7,17,2,2,0
62,2,4,0,5,1,0,0,8,2,13,2,3,0
95,4,0,0,0,0,0,0,20,29,29,3,2,0
65,8,0,0,0,0,0,0,16,20,24,5,0,0
49,8,0,0,0,0,0,0,21,26,20,9,0,0
36,3,1,0,1,1,0,0,18,13,21,3,0,0
5,2,0,0,0,0,0,0,4,2,20,2,1,0
3,1,0,0,0,0,0,0,1,1,7,2,0,0
4,2,0,0,0,0,0,0,0,0,7,2,0,0
65,4,0,0,0,0,0,0,13,3,19,8,1,0
5,2,0,0,0,0,0,0,2,1,21,5,3,0
0,0,0,0,0,0,0,0,0,0,15,1,2,0
15,1,0,0,0,0,0,0,0,0,15,2,0,0
6,1,0,0,0,0,0,0,15,80,17,3,0,0
0,0,0,0,0,0,0,0,0,0,18,2,0,0
5,1,0,0,0,0,0,0,0,0,13,0,0,0
7,2,0,0,0,0,0,0,3,2,12,3,1,0
188,3,0,0,0,0,0,0,47,117,45,6,3,0
10,4,0,0,0,0,0,0,6,3,19,4,0,0
8,2,0,0,0,0,0,0,4,5,22,1,1,0
38,1,0,0,0,0,0,0,7,28,29,3,2,0
154,5,0,0,0,0,0,0,33,71,50,8,0,0
179,7,0,0,0,0,0,0,32,41,70,7,0,0
11,2,0,0,0,0,0,0,2,1,28,1,0,0
0,0,0,0,0,0,0,0,0,0,78,10,2,0
40,6,0,0,0,0,0,0,9,21,122,12,0,0
42,3,0,0,0,0,0,0,8,23,95,11,0,0
3,1,0,0,0,0,0,0,2,0,88,10,2,0
1,1,0,0,0,0,0,0,1,4,98,10,1,0
49,2,0,0,0,0,0,0,1,5,111,6,2,0
0,0,0,0,0,0,0,0,0,0,60,6,0,0
170,2,0,0,0,0,0,0,7,29,116,20,0,0
65,2,0,0,0,0,0,0,9,6,148,23,2,0
32,2,0,0,0,0,0,0,3,4,119,15,0,0
54,2,0,0,0,0,0,0,7,24,102,20,0,0
160,5,0,0,0,0,0,0,43,21,94,13,0,0
498,9,6,0,6,2,0,0,89,108,124,11,1,0
435,5,1,0,1,1,0,0,151,137,97,9,1,0
45,4,1,0,1,1,0,0,69,99,99,8,0,0
649,9,0,0,0,0,0,0,90,103,120,15,0,0
420,11,8,0,6,2,52,2,151,166,126,27,0,11
