monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
57,1,26,2,24,1,48,0,26,24,1,0,1,6
66,2,32,0,32,1,66,0,34,35,0,1,0,7
280,3,140,6,134,2,246,0,146,129,0,1,0,5
677,4,323,7,315,3,358,0,367,205,2,2,1,1
292,5,140,5,136,3,218,0,146,109,1,0,0,1
250,5,119,1,118,3,148,0,123,81,10,0,0,1
224,6,111,1,110,2,80,0,114,46,6,4,0,1
223,4,108,1,107,2,2,0,108,1,7,1,1,1
150,4,74,1,71,2,24,0,78,64,11,0,0,6
141,6,64,1,65,2,26,0,81,60,5,3,0,1
384,5,198,6,192,2,14,0,272,63,55,3,0,1
37,5,20,1,18,3,34,0,30,30,47,1,0,0
40,6,21,1,20,3,25,0,44,62,15,2,0,1
38,5,19,0,19,3,10,0,33,88,15,4,0,2
30,7,16,1,14,2,12,0,27,40,18,1,0,0
52,8,33,2,33,3,55,0,54,155,16,2,0,0
12,7,11,0,11,3,4,0,21,27,19,3,0,0
4,3,4,0,4,2,0,0,12,20,17,1,0,1
30,7,30,0,29,2,28,0,58,73,26,4,0,0
29,5,21,1,19,3,45,0,28,40,30,3,0,0
14,4,12,0,14,2,33,0,28,50,26,3,0,5
12,4,12,0,12,1,24,0,21,50,10,3,0,1
17,5,22,5,16,2,56,0,35,79,18,3,0,3
17,5,17,1,16,2,67,0,32,66,15,2,0,5
36,6,39,3,33,2,121,0,59,126,16,5,0,2
31,6,31,5,28,2,119,0,51,108,26,7,0,1
28,8,29,2,28,3,93,0,51,104,28,3,0,0
23,7,25,1,23,4,121,0,46,124,20,1,0,2
7,3,8,0,7,2,45,0,15,38,19,2,0,0
15,5,16,2,14,3,85,0,28,78,19,5,0,0
13,6,15,0,13,2,89,0,28,79,14,2,0,2
7,6,10,0,7,2,52,0,15,48,26,4,0,2
8,6,11,2,8,1,74,0,16,57,16,5,1,2
21,6,22,2,21,3,141,0,39,115,15,4,0,0
8,3,10,2,8,2,50,0,19,59,15,5,0,2
13,7,10,0,13,3,67,0,23,67,20,4,0,2
16,6,17,2,16,3,103,0,33,112,19,4,0,0
14,7,14,2,14,4,97,0,49,195,16,4,0,0
8,5,9,0,8,4,39,0,22,110,35,2,0,1
8,4,5,0,8,4,19,1,16,56,26,3,0,1
7,4,11,1,7,4,45,0,10,21,24,7,0,0
13,7,11,1,13,4,33,0,24,49,18,3,0,0
8,6,9,0,8,3,27,0,17,37,18,4,2,2
13,7,14,0,13,4,68,0,26,81,23,5,0,1
