monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
7,1,0,0,0,0,0,0,1,6,1,0,1,0
9,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0,0,0,0,0,0,1,1,9,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0
4,1,0,0,0,0,0,0,0,0,3,1,0,0
10,1,0,0,0,0,0,0,0,0,75,5,0,0
25,5,4,0,4,1,4,0,9,24,335,32,1,0
0,0,0,0,0,0,0,0,1,7,34,8,1,0
4,1,0,0,0,0,0,0,1,11,33,3,0,0
7,1,0,0,0,0,0,1,2,15,32,6,0,0
9,3,2,0,2,1,0,1,3,10,19,5,0,0
3,1,0,0,0,0,0,0,2,6,21,6,2,0
1,1,0,0,0,0,0,0,1,4,30,4,0,0
9,2,2,0,2,1,2,1,9,49,18,4,0,0
5,2,1,0,1,1,0,3,3,23,19,4,0,0
6,2,1,0,1,1,0,0,2,3,16,4,0,0
0,0,0,0,0,0,0,2,1,15,24,3,0,0
6,2,3,0,1,1,6,2,2,8,22,3,1,0
10,1,1,0,2,1,6,2,5,32,34,3,0,0
0,0,0,0,0,0,0,2,1,5,41,3,0,0
0,0,0,0,0,0,0,2,1,5,24,0,0,2
0,0,0,0,0,0,0,1,1,8,34,1,0,0
14,3,8,2,6,3,40,0,8,20,61,6,1,0
2,2,1,0,1,1,4,3,1,5,31,6,0,0
