monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
64,2,0,0,0,0,0,0,4,8,17,0,0,0
17,1,0,0,0,0,0,0,1,3,9,2,1,0
8,1,0,0,0,0,0,0,5,13,9,2,2,0
2,1,0,0,0,0,0,0,2,4,7,1,0,1
17,2,4,0,4,1,8,0,13,42,14,2,0,0
41,5,14,1,13,1,48,0,25,73,21,3,1,6
87,7,34,0,34,2,196,0,48,154,29,4,0,2
90,5,34,6,28,2,98,1,52,180,46,6,0,12
122,4,26,2,19,2,35,1,45,135,31,6,0,5
197,6,40,12,31,3,131,0,68,144,29,11,0,7
66,7,24,5,18,1,44,1,34,104,40,6,1,23
33,3,14,7,3,3,93,0,12,33,25,2,1,33
145,5,45,23,24,3,577,2,72,649,40,9,0,14
84,6,51,33,17,3,330,3,78,281,53,10,0,19
79,5,25,14,8,3,53,4,45,112,59,18,1,14
112,8,37,19,14,3,167,7,49,165,77,14,1,7
58,6,18,14,5,1,97,1,39,145,68,10,0,3
32,7,16,7,9,3,74,3,22,80,51,3,0,6
31,6,14,3,9,3,39,0,16,44,47,13,0,5
50,8,15,6,10,1,59,3,32,138,46,13,0,1
40,9,23,5,16,3,18,5,30,43,32,7,0,5
20,5,4,1,4,1,10,3,13,29,45,6,0,7
31,5,16,5,9,1,13,4,22,47,44,9,0,11
48,6,30,7,21,1,69,4,41,80,41,8,0,8
116,7,12,11,9,1,46,5,31,100,41,13,0,2
347,10,18,8,12,1,53,3,28,44,34,9,1,4
288,11,30,2,28,5,33,1,43,99,47,5,0,4
42,12,44,4,28,5,16,1,36,15,54,12,1,1
47,12,30,4,26,4,44,3,38,59,32,7,0,3
25,7,8,1,10,2,13,1,17,25,44,7,0,2
15,5,8,3,5,1,18,1,13,28,56,5,0,0
29,4,15,2,8,1,16,0,12,10,23,9,0,0
25,5,14,0,10,1,19,2,11,15,22,6,0,1
37,4,16,0,15,1,26,6,27,67,19,5,0,2
13,4,8,1,4,1,15,3,7,15,30,2,0,0
31,4,15,2,15,1,8,1,22,22,20,5,0,24
3,1,2,0,2,1,0,0,2,0,29,6,0,0
11,5,7,24,7,1,25,0,32,16,27,2,0,4
4,2,4,0,1,1,6,2,3,4,21,6,0,0
9,5,14,4,7,1,17,4,11,9,25,7,0,0
1,1,1,0,1,1,7,2,1,9,16,1,0,1
1,1,1,0,1,1,2,1,2,6,23,5,0,0
