monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
41,4,1,0,1,1,0,1,2,25,13,3,0,1
22,4,7,6,1,1,30,0,10,26,25,5,1,2
10,3,1,1,0,0,18,0,6,30,17,4,4,0
9,1,2,2,0,0,32,0,6,41,15,7,1,2
0,0,1,0,0,0,2,0,4,6,18,5,2,7
4,1,4,2,0,0,38,0,5,12,11,6,0,4
15,1,7,7,0,0,138,0,10,81,24,7,1,0
54,3,2,4,0,0,70,0,11,109,15,2,0,2
14,1,1,0,0,0,0,0,5,91,20,8,2,5
7,1,2,2,0,0,13,0,5,18,25,7,0,1
10,2,5,5,0,0,31,0,8,33,23,12,1,3
13,1,1,1,0,0,6,0,5,26,34,8,0,0
23,2,2,3,0,0,36,0,5,55,25,5,0,5
1,1,0,0,0,0,0,0,4,18,26,9,2,2
11,3,5,5,0,0,10,0,9,29,58,8,2,1
21,1,2,2,0,0,2,0,6,15,20,8,0,0
16,2,3,1,2,1,32,0,10,116,26,10,0,2
24,3,2,0,2,1,8,0,12,48,29,10,2,0
8,1,2,2,0,0,12,0,8,24,28,6,1,2
0,0,1,0,0,0,4,0,0,0,29,8,0,0
3,1,1,2,0,0,20,0,4,17,30,12,3,0
1,1,0,0,0,0,0,0,1,12,30,10,0,1
2,1,0,0,0,0,0,0,3,4,33,11,1,0
20,1,1,1,0,0,4,0,8,47,42,6,0,1
1,1,0,0,0,0,0,0,3,10,27,7,0,2
2,1,1,1,0,0,10,0,9,37,29,10,1,0
18,2,3,2,0,0,18,0,14,53,23,5,0,1
0,0,0,0,0,0,0,0,3,3,23,1,1,1
23,1,0,1,0,0,10,0,9,47,28,9,0,2
8,1,1,1,0,0,12,1,8,50,25,10,1,0
2,2,3,2,1,1,15,0,6,17,46,11,1,4
23,3,0,0,1,1,1,0,11,64,24,7,0,2
36,3,5,4,1,1,24,0,15,92,39,12,1,0
11,2,3,2,0,0,6,2,3,11,41,11,3,2
4,1,0,0,0,0,0,0,1,2,36,3,0,3
6,2,2,2,0,0,6,0,15,62,23,8,0,5
11,3,5,3,1,1,25,0,12,58,46,17,0,5
2,1,8,5,0,0,45,0,9,28,48,14,0,1
6,2,4,5,1,1,38,0,18,71,46,18,1,2
4,1,1,1,0,0,4,0,8,25,34,11,0,2
6,1,2,2,0,0,31,1,4,15,52,12,0,2
0,0,5,2,0,0,60,1,3,16,40,6,1,6
16,3,2,2,2,1,20,1,13,49,43,13,0,1
11,2,5,6,0,0,68,0,13,72,30,12,0,3
5,1,2,1,0,0,13,2,5,24,38,8,0,1
10,2,5,3,0,0,33,1,7,43,66,13,0,0
2,1,2,1,0,0,18,0,5,17,55,12,0,2
0,0,0,0,0,0,0,1,0,2,40,8,0,4
8,2,0,2,0,0,15,0,6,24,57,9,0,1
6,1,5,4,0,0,21,1,9,35,48,9,0,3
0,0,1,1,0,0,8,1,3,13,53,10,0,0
9,1,4,3,0,0,18,0,6,51,49,14,1,4
8,1,0,0,0,0,0,0,10,77,55,17,0,2
7,1,1,4,0,0,70,2,6,75,44,14,0,3
3,1,2,2,0,0,20,1,8,54,32,12,0,1
7,1,3,3,0,0,114,1,8,98,30,7,0,1
