monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
89,3,0,0,0,0,0,0,18,12,68,27,2,1
105,6,3,1,2,1,4,0,25,11,33,16,5,0
111,5,1,1,0,0,2,0,13,10,15,10,6,0
100,4,0,0,0,0,0,0,10,2,32,13,4,0
67,4,0,0,0,0,0,0,10,13,41,6,1,1
129,6,0,0,0,0,0,0,18,14,36,16,0,0
87,2,1,1,0,0,2,0,14,16,23,12,1,0
102,3,1,0,0,0,3,0,9,3,41,22,2,2
29,4,1,0,0,0,3,2,26,110,86,20,3,2
87,8,3,2,1,1,8,2,37,91,65,36,4,0
214,6,2,2,0,0,4,2,65,184,49,26,4,2
72,6,0,0,0,0,0,3,38,108,49,25,1,1
38,3,0,2,0,0,6,4,24,64,37,16,3,0
22,4,1,1,0,0,4,8,23,71,44,25,1,1
17,3,0,0,0,0,0,1,29,39,75,28,0,0
21,3,1,1,0,0,0,2,30,58,64,36,0,0
24,3,0,0,0,0,0,0,4,4,31,22,0,0
23,4,0,0,0,0,0,2,31,41,85,43,2,0
51,4,0,0,0,0,0,3,43,87,81,42,1,0
17,5,0,0,0,0,0,8,17,39,73,34,0,0
3,2,0,0,0,0,0,6,14,35,72,27,2,0
9,2,0,0,0,0,0,1,9,17,86,28,0,0
1,1,0,0,0,0,0,4,23,59,88,33,1,0
4,1,0,0,0,0,0,1,9,14,90,33,1,0
0,0,0,0,0,0,0,1,5,10,58,25,0,0
0,0,0,0,0,0,0,1,4,12,73,29,0,1
17,5,0,0,0,0,0,1,16,55,83,36,0,0
0,0,1,1,0,0,0,2,9,16,70,34,0,0
2,1,0,0,0,0,0,5,13,28,58,24,0,0
