monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
96,3,1,0,1,1,6,2,1,3,10,3,1,0
53,3,2,0,2,1,16,0,3,17,14,2,0,0
74,1,0,0,0,0,0,0,2,7,52,3,1,0
43,1,0,0,0,0,0,0,4,10,12,1,0,2
51,1,1,0,1,1,0,0,3,6,19,3,1,0
81,2,4,2,2,1,4,0,9,6,8,4,1,0
25,1,0,0,0,0,0,0,1,1,26,3,0,0
0,0,0,0,0,0,0,0,0,0,28,2,0,0
8,2,1,0,1,1,0,0,1,0,25,2,0,0
33,1,0,0,0,0,0,0,0,0,14,2,1,0
51,1,0,0,0,0,0,0,2,4,23,3,0,0
70,1,0,0,0,0,0,0,8,17,14,2,0,0
55,3,2,0,1,1,7,0,3,10,11,4,0,1
19,3,0,0,1,1,5,0,2,8,8,2,1,0
54,3,2,1,1,1,4,0,6,14,10,2,2,0
4,1,0,0,0,0,0,0,2,1,14,4,0,0
21,1,0,0,0,0,0,0,4,23,15,1,0,0
23,2,2,0,1,1,4,0,8,35,12,4,0,0
55,3,2,0,2,1,22,0,2,11,9,3,0,0
1,1,0,0,0,0,0,1,0,2,4,3,0,0
22,6,4,0,4,1,12,0,10,14,16,8,1,0
18,2,1,0,1,1,6,2,7,38,15,1,0,0
34,2,2,0,2,1,10,0,6,17,19,3,1,0
8,2,1,0,1,1,2,1,3,11,13,3,0,0
20,2,1,0,1,1,2,0,5,26,10,1,1,0
4,1,0,0,0,0,0,0,2,11,6,3,0,0
18,1,0,0,0,0,0,0,3,2,10,1,0,0
3,1,0,0,0,0,0,1,2,15,9,2,0,0
30,3,3,0,2,1,3,0,5,6,11,4,0,0
36,1,0,0,1,1,1,2,7,27,13,2,0,0
28,2,1,0,1,1,0,1,3,9,10,1,0,0
6,1,0,0,0,0,0,0,0,0,20,0,0,0
18,2,1,0,0,0,6,0,8,10,13,2,0,0
24,2,0,0,1,1,6,0,5,21,13,2,0,0
20,2,1,0,1,1,4,0,4,8,13,1,0,0
8,1,0,0,0,0,0,2,2,8,17,1,0,0
18,2,1,0,1,1,0,0,9,30,12,3,0,0
8,2,1,0,1,1,0,2,6,7,12,1,0,0
19,2,1,0,1,1,8,0,3,15,12,0,0,0
17,2,2,0,2,1,4,1,2,15,12,3,0,0
3,1,0,0,0,0,0,2,1,7,11,3,0,1
38,3,2,0,2,1,6,0,9,17,16,5,0,0
7,1,1,1,0,0,6,0,2,4,9,2,0,0
0,0,0,0,0,0,0,0,1,6,13,1,0,0
12,3,2,0,1,1,6,1,7,7,13,2,0,0
19,2,2,0,1,1,13,1,6,21,14,2,0,0
28,1,1,0,0,0,4,1,3,14,20,0,0,0
17,2,2,0,0,0,3,0,2,2,10,2,0,0
19,3,2,0,3,1,17,2,6,19,5,3,0,0
13,2,1,0,0,0,3,1,2,10,13,6,1,0
21,1,0,0,1,1,3,0,6,20,11,2,0,1
2,2,1,0,1,1,2,1,1,4,6,1,0,1
98,3,6,1,6,1,11,0,17,35,15,1,1,0
111,3,5,1,7,1,6,0,12,16,36,4,0,1
27,3,1,0,0,0,12,0,7,13,11,3,0,0
4,2,0,1,0,0,6,0,1,6,9,0,0,0
23,3,1,0,2,1,26,3,9,46,9,6,0,0
