monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
36,5,3,1,2,1,6,0,6,11,0,0,0,0
143,8,0,0,0,0,0,0,46,87,1,0,0,0
113,8,5,0,5,1,0,0,64,94,0,0,0,0
132,8,1,0,1,1,0,0,101,78,0,0,0,0
131,9,3,0,3,1,0,10,140,219,37,10,1,0
85,12,3,0,3,2,16,1,125,272,25,4,1,0
21,7,0,0,0,0,0,3,74,169,33,2,0,0
39,8,2,0,1,1,27,10,69,197,15,6,1,0
20,6,2,0,3,1,23,8,49,197,22,8,2,0
16,7,0,0,0,0,0,10,50,120,30,4,2,0
12,6,2,0,0,0,6,6,23,64,18,2,1,1
3,2,3,0,2,2,23,5,5,42,19,3,0,0
29,8,22,1,24,6,95,7,55,247,19,7,0,0
2,2,2,0,2,2,8,3,5,14,15,4,2,0
12,3,12,0,12,3,42,5,24,140,19,3,1,0
1,1,2,0,1,1,3,5,3,32,32,4,2,1
10,5,10,0,9,4,46,3,14,43,33,4,1,0
7,4,7,1,7,3,26,2,13,52,26,5,1,0
1,1,1,0,1,1,2,3,5,15,23,5,1,0
1,1,1,0,1,1,2,4,1,9,9,1,0,0
3,2,3,0,3,1,8,3,11,36,19,6,0,2
7,2,8,0,7,1,22,0,12,52,28,7,1,0
0,0,3,2,0,0,19,3,4,13,13,4,0,0
12,3,11,0,12,1,24,2,21,30,18,4,0,0
2,2,4,0,2,2,20,2,3,13,67,9,0,0
1,1,1,0,1,1,4,3,3,3,20,2,0,1
2,2,1,0,2,1,9,3,3,6,21,3,0,0
0,0,5,1,0,0,10,4,2,9,29,8,1,0
7,5,4,0,7,1,22,1,9,34,17,7,1,0
0,0,0,0,0,0,0,1,1,2,18,3,0,0
0,0,1,0,0,0,3,1,0,0,11,4,0,0
