monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
148,4,1,0,1,1,6,1,29,46,3,0,0,3
118,3,6,5,1,1,58,3,70,384,147,10,3,5
31,5,14,3,6,1,153,7,70,506,71,10,0,2
55,5,8,5,6,2,108,7,54,402,49,11,5,2
28,7,14,2,5,2,60,14,29,252,81,20,1,1
18,4,6,2,5,2,31,10,13,176,40,11,1,3
33,5,5,1,4,1,38,10,17,97,50,6,3,2
41,9,16,3,11,2,102,10,83,622,38,13,0,1
22,8,7,2,6,1,109,17,17,228,34,9,5,0
10,4,8,1,0,0,18,9,4,78,38,14,2,1
8,4,2,0,4,2,9,11,8,57,42,12,2,0
17,6,7,1,6,4,75,13,10,65,53,9,3,1
10,3,4,0,4,2,12,9,5,45,42,7,1,0
10,3,8,1,5,2,41,10,10,95,28,13,1,0
6,2,2,0,2,1,8,7,5,6,20,7,2,1
9,2,4,0,1,1,33,11,3,24,87,35,0,0
3,1,0,1,0,0,6,7,2,29,153,43,4,0
11,4,2,0,3,2,9,6,10,118,134,47,1,0
8,1,0,0,1,1,2,11,3,30,71,22,1,0
3,1,0,0,0,0,0,0,0,0,27,15,0,0
25,1,0,0,0,0,0,9,1,113,86,26,1,0
5,1,1,0,0,0,0,7,0,36,26,17,2,1
7,3,3,0,2,2,6,3,2,6,29,8,2,0
8,3,4,1,3,2,0,9,5,13,18,12,1,0
4,2,2,0,2,2,4,3,4,24,13,8,0,0
4,2,3,0,2,2,1,7,2,4,20,13,0,0
2,2,2,0,1,1,1,8,1,23,19,10,3,0
4,2,1,0,2,2,19,7,5,33,28,14,0,1
1,1,1,0,1,1,0,2,2,12,21,12,0,0
6,1,5,1,3,1,5,3,5,5,24,7,0,1
5,4,1,0,3,1,4,5,8,43,21,14,2,0
1,1,1,1,0,0,0,4,3,4,20,15,0,0
4,2,2,0,2,1,27,6,6,42,29,7,0,0
0,0,0,0,0,0,0,8,3,26,30,8,0,0
0,0,1,0,0,0,2,6,2,2,14,10,0,0
0,0,0,0,0,0,0,4,9,12,15,3,1,0
8,3,3,0,4,1,4,6,5,13,18,9,2,0
4,1,1,0,0,0,0,4,2,25,17,8,2,0
0,0,0,0,0,0,0,0,1,0,15,7,0,0
0,0,0,0,0,0,0,2,1,12,16,4,1,0
1,1,0,0,0,0,0,6,3,10,12,5,2,0
0,0,1,0,0,0,0,4,0,0,22,7,1,0
1,1,0,0,0,0,0,3,3,8,21,5,1,0
1,1,1,0,1,1,0,5,11,44,18,8,0,0
1,1,0,0,0,0,0,3,3,8,22,7,0,0
0,0,1,0,0,0,0,5,1,41,51,17,1,0
0,0,0,0,0,0,0,2,2,6,42,13,0,0
0,0,0,0,0,0,0,0,0,0,47,16,0,0
1,1,0,0,0,0,0,5,0,23,84,31,1,0
0,0,0,0,0,0,0,1,4,13,97,31,0,0
