monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
52,3,3,0,3,1,2,0,3,1,1,2,0,0
33,2,3,0,3,1,0,0,7,8,6,0,0,0
30,2,1,0,1,1,0,0,3,3,2,1,0,0
96,3,3,0,3,1,2,0,3,1,4,1,0,0
149,4,6,0,6,1,0,1,13,11,3,2,0,0
31,4,6,0,6,1,0,0,7,3,5,4,0,0
11,2,5,0,5,1,0,1,5,2,6,3,0,0
6,2,1,0,1,1,0,0,1,0,2,1,0,0
81,5,4,0,4,1,0,0,4,0,2,2,1,0
19,3,2,0,2,1,0,1,5,3,8,2,1,0
3,2,1,0,1,1,0,1,1,1,6,0,1,0
17,1,0,0,0,0,0,0,3,16,7,3,0,0
10,4,3,0,3,1,2,0,4,2,11,5,0,0
21,3,2,0,2,1,2,0,2,1,14,5,0,1
46,5,5,0,5,1,0,7,9,95,7,3,1,0
66,6,10,1,9,1,2,3,17,31,13,3,0,0
49,7,6,0,6,1,0,3,12,13,19,8,0,1
45,7,10,0,10,1,0,0,14,5,14,3,1,0
50,5,9,1,7,1,10,1,15,32,15,3,1,0
59,9,9,0,10,1,4,5,18,12,10,6,1,0
18,4,4,0,4,1,0,3,10,10,15,6,0,1
32,7,7,0,7,1,2,4,20,21,13,3,0,0
13,3,3,1,2,1,2,3,7,6,9,9,0,0
13,6,5,0,4,1,3,0,7,5,11,4,0,1
24,7,5,0,6,1,3,0,11,12,8,2,0,0
16,4,5,1,4,1,2,2,10,10,7,4,1,0
27,9,8,0,8,1,0,3,15,21,10,3,0,0
35,6,5,0,5,1,0,2,8,21,16,2,0,0
17,2,1,0,1,1,0,2,4,9,11,8,0,1
10,2,1,0,1,1,0,0,5,9,14,2,0,1
10,1,1,1,0,0,4,1,2,3,12,6,0,0
7,1,1,1,0,0,6,0,8,9,15,5,0,0
49,6,5,0,5,1,0,1,5,2,19,6,0,0
0,0,0,0,0,0,0,1,1,2,17,4,0,0
18,3,3,0,3,1,2,2,6,5,11,6,0,0
23,3,3,0,3,1,0,2,7,6,11,4,0,1
10,2,1,0,1,1,0,2,2,1,10,3,0,0
18,4,4,1,3,1,0,2,16,29,10,5,1,0
11,5,3,0,3,1,0,2,3,0,14,5,0,0
12,1,1,0,1,1,0,1,1,0,7,3,0,0
32,5,6,0,6,1,4,1,9,10,11,1,0,0
27,5,4,0,4,1,2,0,5,2,19,3,1,1
15,3,2,0,2,1,2,5,3,4,12,7,0,1
3,1,1,1,0,0,2,0,2,2,13,6,1,1
