monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
151,6,22,2,19,3,149,0,21,74,20,4,0,3
190,4,46,3,41,3,717,0,116,505,36,2,1,0
185,5,48,3,47,3,536,0,116,447,17,2,1,4
176,5,50,0,48,4,481,0,86,301,8,2,0,2
145,6,31,4,30,4,333,0,80,259,6,1,0,4
138,5,46,2,40,4,312,0,92,179,9,1,0,1
140,7,47,4,45,4,282,0,132,222,5,2,0,9
67,5,60,1,59,5,364,0,107,197,17,1,0,3
93,6,103,9,93,5,766,0,219,526,5,0,1,4
66,5,70,3,66,5,585,0,167,447,30,4,0,7
62,4,68,4,61,4,744,0,128,421,9,0,1,13
74,4,79,7,70,4,419,0,126,226,6,0,0,5
215,6,133,13,121,5,694,0,291,494,6,0,0,3
134,8,52,5,50,4,530,0,225,574,11,4,0,1
71,8,10,3,9,3,108,0,123,283,17,3,0,5
106,10,16,1,15,4,132,0,154,307,18,5,0,8
64,8,13,5,6,3,72,0,84,138,24,3,0,0
202,12,13,8,8,2,66,0,124,226,15,4,0,1
145,9,5,0,5,1,16,0,87,160,17,5,0,0
183,8,4,1,4,1,16,0,107,181,19,7,0,0
212,4,6,0,6,2,16,0,347,297,8,4,0,1
100,3,1,0,1,1,2,0,41,49,4,1,0,0
370,6,2,1,0,0,2,0,124,82,3,3,0,0
397,8,6,0,8,2,0,0,149,78,4,2,1,0
268,7,0,0,0,0,0,0,130,167,10,2,0,0
265,8,0,0,0,0,0,0,108,233,4,1,0,0
374,7,1,0,1,1,2,0,140,239,6,2,0,0
282,8,2,0,2,2,0,0,149,270,7,4,0,1
214,8,3,0,3,2,6,0,99,145,6,2,0,0
220,11,6,1,5,2,4,0,136,215,18,9,0,0
160,13,1,0,1,1,0,0,155,253,11,9,1,0
182,12,2,0,2,1,4,0,143,212,2,2,0,0
274,10,0,0,0,0,0,0,146,173,7,3,0,2
