monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
10,4,4,0,2,2,54,0,2,17,0,6,0,0
34,7,12,2,12,1,210,2,18,132,0,8,0,0
25,5,10,0,9,1,106,1,13,53,0,2,0,2
27,6,9,0,8,1,119,2,16,88,13,2,0,7
132,14,57,2,53,1,550,2,78,338,19,17,0,3
219,17,87,7,80,1,1285,4,139,865,8,9,0,0
111,9,42,3,40,1,473,5,65,379,16,6,0,4
110,13,41,0,38,1,525,9,61,445,72,9,0,1
144,14,49,4,48,2,864,6,76,663,42,6,1,4
70,11,31,1,28,2,458,2,47,332,46,7,0,5
86,10,33,4,30,1,408,9,67,405,26,6,0,2
72,10,33,5,31,1,391,4,58,335,29,3,0,2
72,10,27,2,24,1,306,10,37,248,30,9,0,2
131,13,51,2,48,3,661,14,89,559,55,6,1,1
111,14,33,2,32,1,543,11,56,390,30,6,0,4
112,14,40,1,36,2,540,26,73,521,40,16,1,0
136,12,46,4,42,1,571,17,77,513,35,4,0,0
37,8,15,0,16,1,179,10,31,169,29,3,1,2
28,8,14,0,12,2,172,5,22,142,37,4,0,1
46,12,22,2,22,2,328,9,41,327,36,4,0,0
14,5,7,1,6,3,86,5,19,120,37,5,0,1
23,4,10,0,6,2,100,8,12,94,31,5,0,0
33,8,6,1,9,2,121,6,18,138,17,4,0,0
21,5,5,0,5,1,56,5,12,70,28,2,0,1
16,6,10,0,6,1,77,5,8,65,24,7,0,0
27,7,9,1,10,2,73,1,17,64,31,6,0,0
22,7,11,0,9,2,127,4,15,91,38,6,0,1
28,7,12,0,11,2,146,5,20,168,28,8,0,1
32,7,13,1,11,2,151,2,25,173,37,8,0,0
39,11,13,1,15,2,143,5,23,140,35,3,0,0
30,3,11,0,10,1,29,3,20,74,49,2,0,0
24,6,14,0,10,1,43,5,24,83,31,7,0,1
15,4,5,0,6,1,10,1,22,74,36,4,0,0
22,5,8,1,8,1,54,6,19,114,38,4,0,1
1,1,2,0,1,1,5,5,2,17,50,3,0,1
19,5,5,1,5,1,27,3,10,39,48,6,0,0
18,5,7,1,6,1,16,4,12,41,40,5,0,4
14,2,7,0,7,1,14,2,19,86,30,7,0,1
0,0,2,4,0,0,36,4,9,58,38,5,0,5
18,6,7,1,6,1,41,2,13,31,48,3,0,1
34,9,18,5,12,1,99,9,28,189,36,12,0,1
13,9,10,1,9,1,50,6,21,112,62,8,0,0
6,5,4,1,3,1,16,3,13,40,53,3,0,0
8,4,6,0,6,1,12,5,12,25,41,2,0,1
12,5,11,0,8,1,35,7,13,47,38,8,1,0
