monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
42,2,8,0,8,2,18,0,9,9,1,2,0,0
112,3,25,0,25,2,28,0,36,28,0,2,0,0
12,1,4,0,3,1,4,0,4,3,1,0,0,2
20,4,5,0,6,2,4,0,6,2,1,2,0,1
157,4,56,2,54,3,10,0,78,19,2,1,0,2
112,3,37,1,36,2,8,1,81,43,9,1,0,3
142,6,16,2,14,2,38,3,119,211,55,9,0,0
168,10,32,3,28,3,15,1,126,200,25,11,0,0
221,18,26,0,27,2,65,1,176,252,28,16,0,1
122,16,21,0,20,1,19,6,141,290,15,11,0,1
152,15,34,1,33,1,27,1,139,202,13,4,0,0
173,11,28,1,28,3,8,1,173,254,18,4,1,0
44,5,4,0,4,3,12,1,45,79,21,4,0,0
29,6,2,0,2,1,0,1,35,143,40,3,1,0
62,8,5,0,5,2,14,0,42,100,19,9,1,0
43,6,10,0,9,3,6,1,51,146,24,2,0,0
41,4,6,0,6,4,9,1,36,109,17,8,0,0
35,5,4,0,5,1,9,0,27,61,19,5,1,0
20,6,4,0,3,1,2,1,22,30,20,7,0,0
51,6,13,0,13,2,0,1,47,62,30,7,0,0
16,6,3,0,3,2,6,1,25,62,21,7,0,0
6,2,1,0,1,1,2,2,8,36,16,6,0,0
39,6,7,0,6,1,26,1,74,163,15,3,0,0
54,4,7,0,8,1,0,2,50,104,11,3,0,0
1,1,1,0,0,0,1,5,8,46,13,5,0,0
9,2,0,0,1,1,1,6,9,47,8,2,0,0
10,3,6,0,6,1,0,2,20,52,15,2,0,0
15,2,2,0,2,1,2,2,13,36,20,2,0,0
8,3,4,0,3,2,4,2,10,15,24,8,0,0
8,3,4,0,5,2,6,4,18,73,26,5,0,2
10,4,6,0,4,2,5,3,19,54,21,5,1,0
