monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
32,4,2,0,2,2,10,1,7,21,0,0,0,0
137,8,7,1,5,2,12,0,24,50,113,12,0,0
47,5,6,0,7,1,34,0,19,59,22,2,2,0
101,2,0,0,0,0,0,2,21,36,56,7,0,2
148,6,6,0,6,2,20,1,42,103,215,14,2,3
89,8,27,2,22,2,97,3,56,224,68,15,0,0
40,6,18,3,16,2,36,0,38,96,60,10,1,2
53,9,33,0,28,1,39,7,41,94,68,20,2,2
37,5,21,2,16,3,36,7,31,92,99,20,1,0
26,6,18,2,15,1,48,8,37,123,108,17,2,2
19,8,8,0,7,2,48,12,26,183,72,14,0,0
14,3,4,2,3,1,12,11,25,137,82,21,2,2
2,1,3,0,0,0,4,15,2,88,104,14,0,3
8,4,5,2,4,1,37,4,17,69,86,18,1,1
16,10,14,3,13,1,62,18,42,205,111,24,1,1
5,2,5,1,2,1,32,17,19,136,96,18,0,1
5,4,7,1,3,2,18,7,13,49,91,21,2,1
6,2,5,1,1,1,19,9,9,39,94,24,0,0
13,8,10,1,7,1,39,7,20,84,93,18,1,1
7,6,9,0,5,1,34,19,13,71,106,26,0,2
15,4,6,1,5,1,20,17,54,246,100,31,1,1
23,9,11,2,7,1,55,15,25,115,125,25,0,3
8,4,11,1,2,1,19,19,9,85,122,26,2,3
15,8,12,3,10,1,73,21,28,186,75,25,1,0
0,0,3,3,0,0,4,13,38,219,87,28,0,2
1,1,5,0,1,1,5,19,4,31,79,27,1,1
20,7,12,2,11,2,30,23,20,111,89,34,0,0
3,3,6,1,2,1,8,14,4,37,90,34,0,0
5,4,2,0,4,1,6,18,6,20,83,35,0,1
7,3,4,0,2,1,25,20,6,47,83,23,0,0
2,2,7,1,1,1,25,17,5,64,66,26,0,0
3,3,4,0,3,1,6,8,5,26,84,18,0,4
0,0,3,0,0,0,7,5,5,16,58,32,2,1
27,14,12,4,17,1,95,18,87,370,82,31,0,0
9,4,6,1,6,1,18,18,15,67,56,16,1,0
0,0,3,0,0,0,19,16,9,63,67,20,0,0
2,2,8,0,1,1,29,12,4,54,58,18,0,0
0,0,1,0,0,0,0,8,7,17,49,10,0,2
1,1,6,0,1,1,8,16,1,36,54,21,1,2
7,3,1,2,1,1,9,12,4,15,59,17,0,0
15,2,4,2,2,1,14,12,21,103,60,19,0,2
12,2,3,0,1,1,1,22,8,68,68,19,1,0
0,0,2,2,0,0,4,17,4,31,55,11,0,2
