monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
1,1,0,0,0,0,0,0,1,4,10,0,0,0
0,0,0,0,0,0,0,0,0,0,10,1,0,0
0,0,0,0,0,0,0,0,0,0,10,0,0,0
6,1,1,0,1,1,0,0,1,0,20,0,0,0
0,0,0,0,0,0,0,0,0,0,8,3,0,0
6,1,2,0,2,1,8,1,5,19,24,2,0,0
0,0,1,0,0,0,2,0,0,0,22,5,0,0
36,4,7,0,4,1,30,1,5,14,19,3,1,0
16,2,0,0,1,1,12,0,1,12,10,2,0,4
9,1,2,0,0,0,1,0,0,0,43,3,0,0
47,2,10,4,11,1,61,0,19,56,56,8,0,0
3,2,1,0,1,1,0,0,3,9,45,2,0,1
25,2,7,0,7,1,18,0,8,14,38,0,0,1
21,3,10,1,6,1,14,0,7,0,31,4,0,1
11,5,6,1,7,1,18,1,12,29,62,5,0,1
7,2,5,1,3,1,33,1,5,29,51,5,0,0
12,3,8,1,7,1,32,3,14,45,46,6,0,0
2,2,1,0,1,1,6,0,3,12,27,1,1,1
4,3,5,0,4,2,13,1,10,26,38,5,0,0
0,0,0,1,0,0,0,0,2,2,45,3,1,0
84,3,9,0,9,1,18,5,17,52,39,1,0,1
14,3,4,0,3,1,10,3,3,14,43,8,0,0
11,5,5,1,4,1,4,2,8,15,78,8,0,0
2,1,0,0,1,1,0,0,2,4,48,6,0,0
4,3,2,0,2,1,2,1,2,8,47,5,0,0
