monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
0,0,0,0,0,0,0,0,2,2,0,0,1,0
51,4,0,0,0,0,0,0,30,52,0,0,2,0
115,4,0,0,0,0,0,0,32,43,0,0,1,1
76,3,0,0,0,0,0,0,26,52,0,0,1,1
94,4,3,1,1,1,7,0,54,97,0,0,0,3
248,6,50,1,48,1,288,1,151,309,1,1,0,7
80,6,26,3,19,1,266,1,64,170,1,4,0,3
150,7,27,7,21,1,262,2,82,292,6,1,1,2
75,7,25,3,20,2,79,0,53,117,3,1,0,4
38,5,13,2,9,1,56,0,35,73,5,1,0,2
27,4,13,4,9,1,73,1,25,48,0,1,0,1
9,2,10,2,3,1,98,0,14,25,6,1,1,10
21,6,12,1,8,3,190,0,22,72,7,0,0,12
116,9,32,10,17,1,462,3,77,308,7,1,1,5
64,9,28,12,22,2,337,1,100,337,124,12,0,5
130,9,45,5,44,2,433,1,124,438,18,4,0,1
93,8,21,5,21,1,279,2,63,264,28,3,3,3
24,5,19,1,11,2,187,0,25,77,16,4,0,1
42,5,15,3,12,1,232,0,33,173,12,2,0,8
46,6,25,1,17,2,316,3,43,145,13,2,0,2
132,9,39,8,32,3,419,1,102,319,6,3,0,2
79,6,22,2,21,2,262,1,72,204,10,5,0,2
46,11,18,2,21,2,203,2,49,210,8,1,0,1
65,7,26,2,23,1,166,3,55,145,7,1,0,3
99,6,30,1,26,1,165,2,55,80,25,5,0,1
85,9,23,3,18,1,127,7,36,93,6,4,0,4
117,10,16,1,11,2,74,5,18,41,17,5,0,1
93,9,15,4,23,1,212,7,49,243,8,3,0,2
99,9,21,1,9,1,274,6,25,173,9,7,0,5
165,16,22,2,20,1,373,2,52,285,11,5,0,0
111,10,26,5,23,1,228,4,50,198,10,4,0,2
64,8,13,0,12,1,83,3,27,95,15,5,0,2
111,10,13,2,10,1,208,3,29,133,18,5,0,2
63,8,9,2,11,2,132,1,20,123,10,3,0,9
103,14,20,2,18,1,155,2,29,124,10,5,0,7
186,8,29,9,18,2,309,1,44,168,9,5,0,3
176,12,35,7,36,2,296,7,85,247,8,2,0,7
62,8,12,3,12,1,82,3,40,113,13,3,0,3
149,4,15,7,13,1,132,6,64,187,7,4,0,7
140,6,18,3,13,1,113,4,35,129,7,3,0,0
112,6,24,7,23,1,310,5,62,242,18,6,0,1
122,5,20,0,19,1,375,3,48,236,15,2,0,1
