monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
252,1,1,0,0,0,3,0,2,3,66,4,0,0
117,3,2,0,2,1,6,0,4,11,12,1,0,0
222,3,1,0,1,1,2,0,2,6,5,3,0,0
164,2,1,0,1,1,2,0,2,2,12,1,0,1
151,3,2,0,2,1,4,0,2,2,3,1,0,1
202,2,3,1,2,1,6,1,4,13,11,0,0,0
176,2,2,1,2,1,7,0,5,10,16,1,0,0
120,3,3,0,3,1,8,1,3,6,9,2,2,0
254,3,2,0,2,1,6,0,8,20,13,0,0,1
199,5,13,0,13,1,38,0,18,33,235,6,3,2
205,3,7,1,5,1,16,0,9,13,22,3,0,0
134,5,5,2,3,1,37,0,10,51,29,1,5,1
103,2,3,0,2,1,9,0,4,14,11,3,1,1
93,4,2,1,3,1,6,0,6,15,10,6,0,2
104,4,8,1,5,1,46,1,9,44,16,3,0,2
234,4,5,2,5,1,24,0,23,102,14,1,0,0
229,6,14,2,12,1,62,0,24,50,11,1,0,0
156,3,8,0,8,1,22,0,10,13,18,3,0,1
141,6,20,0,20,2,32,0,27,39,23,2,0,1
120,6,15,1,12,2,37,3,16,20,7,3,0,0
106,5,11,1,12,1,27,0,15,26,10,0,0,0
66,2,3,0,3,1,0,0,6,10,16,1,0,0
44,6,6,0,6,1,10,0,7,7,14,4,0,1
35,6,16,0,13,2,35,0,15,18,38,5,0,0
7,3,5,1,5,1,21,0,7,14,20,0,0,0
22,5,11,0,11,1,26,0,12,16,19,2,0,0
1,1,1,0,1,1,2,0,4,7,4,1,0,6
17,3,11,0,11,1,18,1,15,9,6,2,0,1
25,5,22,6,15,1,110,0,35,74,4,1,0,1
