monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
198,8,11,1,8,2,23,1,29,100,717,46,1,6
35,7,11,1,7,1,35,0,27,87,122,30,0,2
34,4,14,6,9,1,60,3,36,176,140,35,1,3
21,3,7,2,1,1,18,5,25,124,141,35,0,6
35,7,10,3,10,1,58,1,42,166,144,37,2,4
39,5,9,6,3,1,58,3,20,82,129,33,1,2
55,9,9,4,7,1,46,1,38,91,148,41,0,2
17,3,5,2,5,1,50,6,20,70,154,27,1,6
10,6,12,2,2,1,38,5,17,81,166,51,0,7
28,7,8,6,8,1,26,7,33,117,155,43,1,1
54,8,21,7,13,1,70,4,56,180,186,43,0,5
53,10,20,1,11,1,61,22,45,258,166,53,1,2
6,3,10,5,3,1,58,20,15,119,162,44,0,5
5,4,4,2,1,1,4,22,7,58,165,38,1,1
11,3,11,5,4,1,45,27,22,126,138,41,0,5
3,3,7,1,1,1,20,18,9,66,143,43,0,2
16,5,12,5,4,1,43,10,17,55,157,44,0,1
1,1,8,2,0,0,11,13,5,27,155,35,0,1
3,2,5,1,1,1,9,12,11,44,112,42,0,0
1,1,6,1,0,0,6,12,4,31,151,48,1,1
1,1,2,0,0,0,2,11,2,39,151,42,0,3
1,1,7,1,0,0,21,16,3,24,131,47,0,0
2,2,8,3,0,0,10,18,8,86,117,50,1,7
34,4,12,0,5,2,16,9,7,19,137,45,0,7
